time_step,actual_label,prediction_probability,decision
1,0,0.6037067174911499,anomaly
2,0,0.5708922147750854,anomaly
3,0,0.547589898109436,anomaly
4,0,0.5281585454940796,anomaly
5,0,0.5395429134368896,anomaly
6,0,0.5272281765937805,anomaly
7,0,0.5238661766052246,anomaly
8,0,0.5477474927902222,anomaly
9,0,0.5251703262329102,anomaly
10,0,0.4368628263473511,normal
11,0,0.3828575909137726,normal
12,0,0.3663332462310791,normal
13,0,0.36255931854248047,normal
14,0,0.44412940740585327,normal
15,0,0.5333067178726196,anomaly
16,0,0.5369579792022705,anomaly
17,0,0.5167232751846313,anomaly
18,0,0.5130029916763306,anomaly
19,0,0.5121889114379883,anomaly
20,0,0.48243629932403564,normal
21,0,0.46293291449546814,normal
22,0,0.45219728350639343,normal
23,0,0.45858708024024963,normal
24,0,0.574547529220581,anomaly
25,0,0.5770580768585205,anomaly
26,0,0.5437641143798828,anomaly
27,0,0.5146613121032715,anomaly
28,0,0.5119284391403198,anomaly
29,0,0.5102481842041016,anomaly
30,0,0.504817545413971,anomaly
31,0,0.5721626281738281,anomaly
32,0,0.4971182644367218,normal
33,0,0.40781596302986145,normal
34,0,0.36560532450675964,normal
35,0,0.41779929399490356,normal
36,0,0.4600110352039337,normal
37,0,0.5203237533569336,anomaly
38,0,0.5152016878128052,anomaly
39,0,0.5099952220916748,anomaly
40,0,0.5073617696762085,anomaly
41,0,0.5008330345153809,anomaly
42,0,0.5261187553405762,anomaly
43,0,0.5360757112503052,anomaly
44,0,0.5646447539329529,anomaly
45,0,0.5377777814865112,anomaly
46,0,0.5210827589035034,anomaly
47,0,0.5123517513275146,anomaly
48,0,0.5082314014434814,anomaly
49,0,0.5509181022644043,anomaly
50,0,0.5189987421035767,anomaly
51,0,0.5014482736587524,anomaly
52,0,0.5018194317817688,anomaly
53,0,0.5326768755912781,anomaly
54,0,0.5207077860832214,anomaly
55,0,0.5299280881881714,anomaly
56,0,0.5742388367652893,anomaly
57,0,0.47393545508384705,normal
58,0,0.3975045084953308,normal
59,0,0.339958518743515,normal
60,0,0.3342784643173218,normal
61,0,0.3361435830593109,normal
62,0,0.42928698658943176,normal
63,0,0.46295231580734253,normal
64,0,0.4850577116012573,normal
65,0,0.48575934767723083,normal
66,0,0.47320032119750977,normal
67,0,0.4394647479057312,normal
68,0,0.3976587653160095,normal
69,0,0.38278254866600037,normal
70,0,0.3968239724636078,normal
71,0,0.4150078594684601,normal
72,0,0.5227431058883667,anomaly
73,0,0.5548244714736938,anomaly
74,0,0.5358290672302246,anomaly
75,0,0.5016025304794312,anomaly
76,0,0.5070990324020386,anomaly
77,0,0.5050046443939209,anomaly
78,0,0.49595367908477783,normal
79,0,0.5105031728744507,anomaly
80,0,0.5141905546188354,anomaly
81,0,0.516922652721405,anomaly
82,0,0.49774372577667236,normal
83,0,0.48704978823661804,normal
84,0,0.4784066081047058,normal
85,0,0.590307354927063,anomaly
86,0,0.5429787635803223,anomaly
87,0,0.5286262035369873,anomaly
88,0,0.5069636106491089,anomaly
89,0,0.5379630327224731,anomaly
90,0,0.5250893831253052,anomaly
91,0,0.4821743369102478,normal
92,0,0.3994930684566498,normal
93,0,0.3563103973865509,normal
94,0,0.35725831985473633,normal
95,0,0.4236707389354706,normal
96,0,0.5136826634407043,anomaly
97,0,0.5808693170547485,anomaly
98,0,0.5405571460723877,anomaly
99,0,0.5101063847541809,anomaly
100,0,0.5040287971496582,anomaly
101,0,0.5133471488952637,anomaly
102,0,0.5100899934768677,anomaly
103,0,0.5103981494903564,anomaly
104,0,0.5105595588684082,anomaly
105,0,0.5186506509780884,anomaly
106,0,0.5261108875274658,anomaly
107,0,0.5177158117294312,anomaly
108,0,0.5215533971786499,anomaly
109,0,0.5274449586868286,anomaly
110,0,0.5101608037948608,anomaly
111,0,0.5144864320755005,anomaly
112,0,0.6101944446563721,anomaly
113,0,0.5520944595336914,anomaly
114,0,0.47289174795150757,normal
115,0,0.37264639139175415,normal
116,0,0.3419158458709717,normal
117,0,0.329986035823822,normal
118,0,0.34678900241851807,normal
119,0,0.41409340500831604,normal
120,0,0.4658704400062561,normal
121,0,0.4855509400367737,normal
122,0,0.5630472898483276,anomaly
123,0,0.5293202996253967,anomaly
124,0,0.5295157432556152,anomaly
125,0,0.5384727120399475,anomaly
126,0,0.4897184371948242,normal
127,0,0.43271076679229736,normal
128,0,0.4160793721675873,normal
129,0,0.46903225779533386,normal
130,0,0.4965346157550812,normal
131,0,0.5057582855224609,anomaly
132,0,0.5059769153594971,anomaly
133,0,0.5054645538330078,anomaly
134,0,0.50551438331604,anomaly
135,0,0.5064268708229065,anomaly
136,0,0.5063591003417969,anomaly
137,0,0.521356463432312,anomaly
138,0,0.5163163542747498,anomaly
139,0,0.5216005444526672,anomaly
140,0,0.5228318572044373,anomaly
141,0,0.5124013423919678,anomaly
142,0,0.5095210075378418,anomaly
143,0,0.5094215869903564,anomaly
144,0,0.5211219787597656,anomaly
145,0,0.5163635611534119,anomaly
146,0,0.5209925770759583,anomaly
147,0,0.5401833057403564,anomaly
148,0,0.517795205116272,anomaly
149,0,0.5092955231666565,anomaly
150,0,0.5109699964523315,anomaly
151,0,0.5235928893089294,anomaly
152,0,0.5132579207420349,anomaly
153,0,0.43259480595588684,normal
154,0,0.36380040645599365,normal
155,0,0.36444035172462463,normal
156,0,0.5367034673690796,anomaly
157,0,0.5800329446792603,anomaly
158,0,0.5320219993591309,anomaly
159,0,0.4998346269130707,normal
160,0,0.501389741897583,anomaly
161,0,0.5109230875968933,anomaly
162,0,0.5114502906799316,anomaly
163,0,0.5179255604743958,anomaly
164,0,0.49872487783432007,normal
165,0,0.4256567358970642,normal
166,0,0.37001746892929077,normal
167,0,0.49241605401039124,normal
168,1,0.5922373533248901,anomaly
169,1,0.5642067193984985,anomaly
170,1,0.5026007890701294,anomaly
171,1,0.496234267950058,normal
172,1,0.49771690368652344,normal
173,1,0.5099767446517944,anomaly
174,1,0.5343844890594482,anomaly
175,0,0.5015105605125427,anomaly
176,0,0.4476722776889801,normal
177,0,0.39650759100914,normal
178,0,0.3551297187805176,normal
179,0,0.33830228447914124,normal
180,0,0.3409423232078552,normal
181,0,0.34213852882385254,normal
182,0,0.33344146609306335,normal
183,0,0.3283403217792511,normal
184,0,0.32785746455192566,normal
185,0,0.3284256160259247,normal
186,0,0.32839253544807434,normal
187,0,0.34370315074920654,normal
188,0,0.3722502589225769,normal
189,0,0.3955908417701721,normal
190,0,0.40882307291030884,normal
191,0,0.46709808707237244,normal
192,0,0.5571842193603516,anomaly
193,0,0.5431023836135864,anomaly
194,0,0.5061504244804382,anomaly
195,0,0.49749085307121277,normal
196,0,0.5060887336730957,anomaly
197,0,0.5142828226089478,anomaly
198,0,0.5097532868385315,anomaly
199,0,0.5087282061576843,anomaly
200,0,0.5197300910949707,anomaly
201,0,0.5047973394393921,anomaly
202,0,0.5208134651184082,anomaly
203,0,0.5163443088531494,anomaly
204,0,0.5117738246917725,anomaly
205,0,0.534896969795227,anomaly
206,0,0.5173966288566589,anomaly
207,0,0.5220060348510742,anomaly
208,0,0.5193950533866882,anomaly
209,0,0.5192660093307495,anomaly
210,0,0.4360496997833252,normal
211,0,0.3753078579902649,normal
212,0,0.3322809636592865,normal
213,0,0.325793981552124,normal
214,0,0.34895747900009155,normal
215,0,0.447256863117218,normal
216,0,0.4985060691833496,normal
217,0,0.5363458395004272,anomaly
218,0,0.5353610515594482,anomaly
219,0,0.5066556930541992,anomaly
220,0,0.4968593120574951,normal
221,0,0.4987695515155792,normal
222,0,0.5102672576904297,anomaly
223,0,0.4987589716911316,normal
224,0,0.5480144619941711,anomaly
225,0,0.5418293476104736,anomaly
226,0,0.5260968208312988,anomaly
227,0,0.5588187575340271,anomaly
228,0,0.5194070339202881,anomaly
229,0,0.48709550499916077,normal
230,0,0.4998564124107361,normal
231,0,0.5017879009246826,anomaly
232,0,0.4866259694099426,normal
233,0,0.4278075397014618,normal
234,0,0.3630732595920563,normal
235,0,0.3395386040210724,normal
236,0,0.33219513297080994,normal
237,0,0.32941555976867676,normal
238,0,0.3312239646911621,normal
239,0,0.35168400406837463,normal
240,0,0.41757914423942566,normal
241,0,0.5697224140167236,anomaly
242,0,0.5540292859077454,anomaly
243,0,0.5465015172958374,anomaly
244,0,0.552513599395752,anomaly
245,0,0.5349346399307251,anomaly
246,0,0.5040035247802734,anomaly
247,0,0.501007080078125,anomaly
248,0,0.5011183023452759,anomaly
249,0,0.4957079291343689,normal
250,0,0.5069141387939453,anomaly
251,0,0.5350234508514404,anomaly
252,0,0.5236920714378357,anomaly
253,0,0.5047304034233093,anomaly
254,0,0.4999176859855652,normal
255,0,0.5153987407684326,anomaly
256,0,0.5153067111968994,anomaly
257,0,0.5136996507644653,anomaly
258,0,0.5064725875854492,anomaly
259,0,0.505978524684906,anomaly
260,0,0.5069090127944946,anomaly
261,0,0.508548378944397,anomaly
262,0,0.5080112218856812,anomaly
263,0,0.5118188858032227,anomaly
264,0,0.583877682685852,anomaly
265,0,0.5379534959793091,anomaly
266,0,0.5146560668945312,anomaly
267,0,0.5068332552909851,anomaly
268,0,0.4987132251262665,normal
269,0,0.5043997764587402,anomaly
270,0,0.5080823302268982,anomaly
271,0,0.5515763759613037,anomaly
272,0,0.5445878505706787,anomaly
273,0,0.46309298276901245,normal
274,0,0.3527200222015381,normal
275,0,0.3280070722103119,normal
276,0,0.32886621356010437,normal
277,0,0.4080262780189514,normal
278,0,0.5328159928321838,anomaly
279,0,0.5357567667961121,anomaly
280,0,0.514527440071106,anomaly
281,0,0.5052664875984192,anomaly
282,0,0.48021209239959717,normal
283,0,0.44783103466033936,normal
284,0,0.4054305851459503,normal
285,0,0.3904609978199005,normal
286,0,0.3982579708099365,normal
287,0,0.41310715675354004,normal
288,0,0.4686877131462097,normal
289,0,0.5761626958847046,anomaly
290,0,0.5617179274559021,anomaly
291,0,0.5124399662017822,anomaly
292,0,0.4974782466888428,normal
293,0,0.511516809463501,anomaly
294,0,0.5113354921340942,anomaly
295,0,0.5102554559707642,anomaly
296,0,0.5142019987106323,anomaly
297,0,0.5275459289550781,anomaly
298,0,0.5199481248855591,anomaly
299,0,0.5028088092803955,anomaly
300,0,0.519594669342041,anomaly
301,0,0.5326926708221436,anomaly
302,0,0.5178138017654419,anomaly
303,0,0.5077232718467712,anomaly
304,0,0.5070674419403076,anomaly
305,0,0.5073835849761963,anomaly
306,0,0.5338770747184753,anomaly
307,0,0.5370092988014221,anomaly
308,0,0.4508061707019806,normal
309,0,0.36481088399887085,normal
310,0,0.358452171087265,normal
311,0,0.37893542647361755,normal
312,0,0.511044979095459,anomaly
313,0,0.5944056510925293,anomaly
314,0,0.5582656264305115,anomaly
315,0,0.6277904510498047,anomaly
316,0,0.577376663684845,anomaly
317,0,0.5121935606002808,anomaly
318,0,0.4310835599899292,normal
319,0,0.5481733083724976,anomaly
320,0,0.5446799993515015,anomaly
321,0,0.5165159702301025,anomaly
322,0,0.5261911153793335,anomaly
323,0,0.498442143201828,normal
324,0,0.44996535778045654,normal
325,0,0.42551013827323914,normal
326,0,0.5490915179252625,anomaly
327,0,0.5560034513473511,anomaly
328,0,0.5336793065071106,anomaly
329,0,0.5180569291114807,anomaly
330,0,0.512463390827179,anomaly
331,0,0.5048185586929321,anomaly
332,0,0.5413901805877686,anomaly
333,0,0.5240946412086487,anomaly
334,0,0.49714961647987366,normal
335,0,0.4654403328895569,normal
336,0,0.498855859041214,normal
337,0,0.5913569331169128,anomaly
338,0,0.5561797618865967,anomaly
339,0,0.520688533782959,anomaly
340,0,0.5105688571929932,anomaly
341,0,0.5192694664001465,anomaly
342,0,0.5022867321968079,anomaly
343,0,0.5512590408325195,anomaly
344,0,0.5346118211746216,anomaly
345,0,0.5118333101272583,anomaly
346,0,0.3901485502719879,normal
347,0,0.3451845645904541,normal
348,0,0.32745102047920227,normal
349,0,0.3482401967048645,normal
350,0,0.3701976239681244,normal
351,0,0.42020219564437866,normal
352,0,0.4261039197444916,normal
353,0,0.40757426619529724,normal
354,0,0.38566622138023376,normal
355,0,0.4098968207836151,normal
356,0,0.418378084897995,normal
357,0,0.4155232310295105,normal
358,0,0.4105600118637085,normal
359,0,0.4051397442817688,normal
360,0,0.5162263512611389,anomaly
361,0,0.5893372297286987,anomaly
362,0,0.5558240413665771,anomaly
363,0,0.5095984935760498,anomaly
364,0,0.5041117072105408,anomaly
365,0,0.5143904685974121,anomaly
366,0,0.5105801820755005,anomaly
367,0,0.5106003284454346,anomaly
368,0,0.5081394910812378,anomaly
369,0,0.5246067047119141,anomaly
370,0,0.5108202695846558,anomaly
371,0,0.5099620819091797,anomaly
372,0,0.510445237159729,anomaly
373,0,0.5180578231811523,anomaly
374,0,0.5224968194961548,anomaly
375,0,0.518585205078125,anomaly
376,0,0.5252181887626648,anomaly
377,0,0.5189208388328552,anomaly
378,0,0.4935300350189209,normal
379,0,0.47104355692863464,normal
380,0,0.4071942865848541,normal
381,0,0.38325390219688416,normal
382,0,0.38322946429252625,normal
383,0,0.43989571928977966,normal
384,0,0.560815691947937,anomaly
385,0,0.5567288398742676,anomaly
386,0,0.5120126008987427,anomaly
387,0,0.5191080570220947,anomaly
388,0,0.5175614953041077,anomaly
389,0,0.5470483303070068,anomaly
390,0,0.5432647466659546,anomaly
391,0,0.5104825496673584,anomaly
392,0,0.5005646347999573,anomaly
393,0,0.5470741391181946,anomaly
394,0,0.5265044569969177,anomaly
395,0,0.5360546112060547,anomaly
396,0,0.5117241740226746,anomaly
397,0,0.5434712171554565,anomaly
398,0,0.528975248336792,anomaly
399,0,0.5254820585250854,anomaly
400,0,0.5451507568359375,anomaly
401,1,0.5132494568824768,anomaly
402,1,0.41032934188842773,normal
403,1,0.35156863927841187,normal
404,1,0.34261956810951233,normal
405,1,0.333062082529068,normal
406,1,0.33494505286216736,normal
407,1,0.33880314230918884,normal
408,1,0.35048598051071167,normal
409,1,0.45501619577407837,normal
410,1,0.573905348777771,anomaly
411,1,0.5471912026405334,anomaly
412,1,0.5564054250717163,anomaly
413,1,0.549453854560852,anomaly
414,1,0.4626089930534363,normal
415,1,0.38103362917900085,normal
416,1,0.35653790831565857,normal
417,1,0.4172528088092804,normal
418,1,0.44904717803001404,normal
419,1,0.5077474117279053,anomaly
420,1,0.5016508102416992,anomaly
421,1,0.4968053102493286,normal
422,1,0.5162161588668823,anomaly
423,1,0.5071016550064087,anomaly
424,1,0.5005548000335693,anomaly
425,1,0.5221570730209351,anomaly
426,1,0.511323094367981,anomaly
427,1,0.5027594566345215,anomaly
428,1,0.4653266966342926,normal
429,1,0.41894257068634033,normal
430,1,0.4704579710960388,normal
431,1,0.5315257906913757,anomaly
432,1,0.5240650177001953,anomaly
433,1,0.5081051588058472,anomaly
434,1,0.5508426427841187,anomaly
435,1,0.5156978368759155,anomaly
436,1,0.5236707925796509,anomaly
437,1,0.5548436641693115,anomaly
438,1,0.5162935256958008,anomaly
439,1,0.45096585154533386,normal
440,1,0.4006662368774414,normal
441,1,0.37065595388412476,normal
442,1,0.403383731842041,normal
443,1,0.4118521213531494,normal
444,1,0.37943291664123535,normal
445,1,0.3984021246433258,normal
446,1,0.3904731869697571,normal
447,1,0.378211110830307,normal
448,1,0.36150336265563965,normal
449,1,0.34751617908477783,normal
450,1,0.34535741806030273,normal
451,1,0.3436548113822937,normal
452,1,0.3413325250148773,normal
453,1,0.3417912423610687,normal
454,1,0.45188650488853455,normal
455,1,0.5773746967315674,anomaly
456,1,0.5458268523216248,anomaly
457,1,0.5134223699569702,anomaly
458,1,0.5160988569259644,anomaly
459,1,0.5179364681243896,anomaly
460,1,0.5012953877449036,anomaly
