seed,time_step,actual_label,prediction_probability,decision
42,1,0,0.560684084892273,anomaly
42,2,0,0.5070831775665283,anomaly
42,3,0,0.5103037357330322,anomaly
42,4,0,0.5062921047210693,anomaly
42,5,0,0.5117388367652893,anomaly
42,6,0,0.5023766756057739,anomaly
42,7,0,0.513577938079834,anomaly
42,8,0,0.5281533002853394,anomaly
42,9,0,0.5345456600189209,anomaly
42,15,0,0.5333505868911743,anomaly
42,16,0,0.5444778203964233,anomaly
42,17,0,0.5250723361968994,anomaly
42,18,0,0.521720290184021,anomaly
42,19,0,0.5166983008384705,anomaly
42,24,0,0.5533785820007324,anomaly
42,25,0,0.5179338455200195,anomaly
42,29,0,0.5070280432701111,anomaly
42,30,0,0.5186392664909363,anomaly
42,31,0,0.5470216274261475,anomaly
42,32,0,0.517017126083374,anomaly
42,37,0,0.5255113840103149,anomaly
42,38,0,0.5208711624145508,anomaly
42,39,0,0.5182101726531982,anomaly
42,40,0,0.5180277228355408,anomaly
42,41,0,0.511945366859436,anomaly
42,42,0,0.5334698557853699,anomaly
42,43,0,0.5258193016052246,anomaly
42,44,0,0.537477970123291,anomaly
42,45,0,0.5312168598175049,anomaly
42,46,0,0.5291246771812439,anomaly
42,47,0,0.523330569267273,anomaly
42,48,0,0.5246467590332031,anomaly
42,49,0,0.5113860368728638,anomaly
42,53,0,0.5217213034629822,anomaly
42,54,0,0.5236899852752686,anomaly
42,55,0,0.5297125577926636,anomaly
42,56,0,0.5339908599853516,anomaly
42,57,0,0.5032541751861572,anomaly
42,72,0,0.5125426054000854,anomaly
42,73,0,0.5512087345123291,anomaly
42,74,0,0.5146521329879761,anomaly
42,75,0,0.5005754232406616,anomaly
42,79,0,0.5087199211120605,anomaly
42,80,0,0.5182925462722778,anomaly
42,81,0,0.5219141244888306,anomaly
42,82,0,0.5047886371612549,anomaly
42,85,0,0.5498406291007996,anomaly
42,86,0,0.5316416025161743,anomaly
42,87,0,0.5013784766197205,anomaly
42,89,0,0.5240011811256409,anomaly
42,90,0,0.5261184573173523,anomaly
42,96,0,0.5119664072990417,anomaly
42,97,0,0.5379718542098999,anomaly
42,101,0,0.5103041529655457,anomaly
42,102,0,0.5198343992233276,anomaly
42,103,0,0.522537350654602,anomaly
42,104,0,0.5255557298660278,anomaly
42,105,0,0.5223690271377563,anomaly
42,106,0,0.5281082391738892,anomaly
42,107,0,0.5233086347579956,anomaly
42,108,0,0.5300448536872864,anomaly
42,109,0,0.5248690843582153,anomaly
42,110,0,0.521993100643158,anomaly
42,111,0,0.5010126233100891,anomaly
42,112,0,0.5483675003051758,anomaly
42,113,0,0.5433164238929749,anomaly
42,122,0,0.545401930809021,anomaly
42,123,0,0.5295764207839966,anomaly
42,124,0,0.5268819332122803,anomaly
42,125,0,0.5326368808746338,anomaly
42,126,0,0.5016043186187744,anomaly
42,131,0,0.5158714652061462,anomaly
42,132,0,0.5202921032905579,anomaly
42,133,0,0.5192136168479919,anomaly
42,134,0,0.5191466808319092,anomaly
42,135,0,0.5205127000808716,anomaly
42,136,0,0.5210206508636475,anomaly
42,137,0,0.5302009582519531,anomaly
42,138,0,0.5252764225006104,anomaly
42,139,0,0.5223339200019836,anomaly
42,140,0,0.5240042805671692,anomaly
42,141,0,0.5221856832504272,anomaly
42,142,0,0.5237391591072083,anomaly
42,143,0,0.5251152515411377,anomaly
42,144,0,0.5249782800674438,anomaly
42,145,0,0.523505687713623,anomaly
42,146,0,0.5177496075630188,anomaly
42,148,0,0.5073087215423584,anomaly
42,149,0,0.5059002041816711,anomaly
42,150,0,0.5139811038970947,anomaly
42,151,0,0.5240949392318726,anomaly
42,152,0,0.519355058670044,anomaly
42,156,0,0.513853132724762,anomaly
42,157,0,0.5607671141624451,anomaly
42,158,0,0.5271048545837402,anomaly
42,159,0,0.5033970475196838,anomaly
42,160,0,0.5040223002433777,anomaly
42,161,0,0.5178858041763306,anomaly
42,162,0,0.5206136703491211,anomaly
42,163,0,0.521826982498169,anomaly
42,164,0,0.5014755725860596,anomaly
42,168,1,0.5667871832847595,anomaly
42,169,1,0.5167461037635803,anomaly
42,173,1,0.5139386057853699,anomaly
42,174,1,0.5288677215576172,anomaly
42,175,0,0.5105493068695068,anomaly
42,192,0,0.5535147786140442,anomaly
42,193,0,0.5310544967651367,anomaly
42,194,0,0.5082026720046997,anomaly
42,196,0,0.5115646123886108,anomaly
42,197,0,0.5107362270355225,anomaly
42,198,0,0.5169051885604858,anomaly
42,199,0,0.5205792188644409,anomaly
42,200,0,0.523399829864502,anomaly
42,201,0,0.5125831365585327,anomaly
42,202,0,0.5250903367996216,anomaly
42,203,0,0.530677318572998,anomaly
42,204,0,0.5284069776535034,anomaly
42,205,0,0.5077482461929321,anomaly
42,206,0,0.5137089490890503,anomaly
42,207,0,0.520022988319397,anomaly
42,208,0,0.5225601196289062,anomaly
42,209,0,0.5173685550689697,anomaly
42,217,0,0.54273921251297,anomaly
42,218,0,0.5138647556304932,anomaly
42,219,0,0.5016217231750488,anomaly
42,224,0,0.5241097211837769,anomaly
42,225,0,0.522546648979187,anomaly
42,226,0,0.5272801518440247,anomaly
42,227,0,0.5343347191810608,anomaly
42,228,0,0.5161815881729126,anomaly
42,241,0,0.5570204257965088,anomaly
42,242,0,0.5405339598655701,anomaly
42,243,0,0.5290840864181519,anomaly
42,244,0,0.5371232032775879,anomaly
42,245,0,0.5271114110946655,anomaly
42,246,0,0.5068325400352478,anomaly
42,247,0,0.5057588815689087,anomaly
42,248,0,0.5121443867683411,anomaly
42,250,0,0.5090701580047607,anomaly
42,251,0,0.5385357141494751,anomaly
42,252,0,0.5338142514228821,anomaly
42,253,0,0.5139529705047607,anomaly
42,254,0,0.5012327432632446,anomaly
42,255,0,0.5157077312469482,anomaly
42,256,0,0.5202685594558716,anomaly
42,257,0,0.523139476776123,anomaly
42,258,0,0.5210349559783936,anomaly
42,259,0,0.5201215744018555,anomaly
42,260,0,0.5212846994400024,anomaly
42,261,0,0.5238690376281738,anomaly
42,262,0,0.5242294073104858,anomaly
42,263,0,0.5187824964523315,anomaly
42,264,0,0.5288127064704895,anomaly
42,265,0,0.51922607421875,anomaly
42,266,0,0.5098674297332764,anomaly
42,269,0,0.5016372203826904,anomaly
42,271,0,0.5293717384338379,anomaly
42,272,0,0.5412940979003906,anomaly
42,273,0,0.5114172697067261,anomaly
42,278,0,0.525749921798706,anomaly
42,279,0,0.5245434045791626,anomaly
42,280,0,0.5180894136428833,anomaly
42,281,0,0.5137273073196411,anomaly
42,289,0,0.5583080053329468,anomaly
42,290,0,0.5124913454055786,anomaly
42,293,0,0.5053589344024658,anomaly
42,294,0,0.5170427560806274,anomaly
42,295,0,0.5221891403198242,anomaly
42,296,0,0.5188565850257874,anomaly
42,297,0,0.5281897187232971,anomaly
42,298,0,0.5177747011184692,anomaly
42,299,0,0.5039108991622925,anomaly
42,300,0,0.5232621431350708,anomaly
42,301,0,0.5404395461082458,anomaly
42,302,0,0.5251365303993225,anomaly
42,303,0,0.5172321796417236,anomaly
42,304,0,0.5139363408088684,anomaly
42,305,0,0.515446662902832,anomaly
42,306,0,0.5273333787918091,anomaly
42,307,0,0.5373483896255493,anomaly
42,313,0,0.5527790784835815,anomaly
42,315,0,0.5350031852722168,anomaly
42,316,0,0.5398266315460205,anomaly
42,317,0,0.519133448600769,anomaly
42,319,0,0.5328986048698425,anomaly
42,320,0,0.5172322988510132,anomaly
42,321,0,0.5077704191207886,anomaly
42,322,0,0.5224148631095886,anomaly
42,326,0,0.5287802815437317,anomaly
42,327,0,0.5542492866516113,anomaly
42,328,0,0.5335109233856201,anomaly
42,329,0,0.5161418914794922,anomaly
42,330,0,0.5167638659477234,anomaly
42,331,0,0.5158567428588867,anomaly
42,332,0,0.5278071761131287,anomaly
42,333,0,0.5241320133209229,anomaly
42,334,0,0.5047677755355835,anomaly
42,336,0,0.500560462474823,anomaly
42,337,0,0.5390862226486206,anomaly
42,342,0,0.5024431943893433,anomaly
42,343,0,0.5276445150375366,anomaly
42,344,0,0.5289373397827148,anomaly
42,345,0,0.5319904088973999,anomaly
42,360,0,0.50217604637146,anomaly
42,361,0,0.5504989624023438,anomaly
42,365,0,0.5113372802734375,anomaly
42,366,0,0.5203694701194763,anomaly
42,367,0,0.5228399038314819,anomaly
42,368,0,0.5241530537605286,anomaly
42,369,0,0.5243585109710693,anomaly
42,370,0,0.5208958387374878,anomaly
42,371,0,0.5205047726631165,anomaly
42,372,0,0.5205937027931213,anomaly
42,373,0,0.5231407880783081,anomaly
42,374,0,0.5074708461761475,anomaly
42,375,0,0.5148874521255493,anomaly
42,376,0,0.520789384841919,anomaly
42,377,0,0.5231241583824158,anomaly
42,378,0,0.5010667443275452,anomaly
42,384,0,0.5530874729156494,anomaly
42,385,0,0.5340696573257446,anomaly
42,386,0,0.5053093433380127,anomaly
42,387,0,0.5102787017822266,anomaly
42,388,0,0.5177271366119385,anomaly
42,389,0,0.5165338516235352,anomaly
42,393,0,0.5219227075576782,anomaly
42,394,0,0.5252034068107605,anomaly
42,395,0,0.5316177606582642,anomaly
42,396,0,0.5164244174957275,anomaly
42,397,0,0.5366955995559692,anomaly
42,398,0,0.5161951184272766,anomaly
42,399,0,0.5234516263008118,anomaly
42,400,0,0.5319962501525879,anomaly
42,401,1,0.5310676097869873,anomaly
42,410,1,0.5629955530166626,anomaly
42,411,1,0.541860818862915,anomaly
42,412,1,0.5331892371177673,anomaly
42,413,1,0.547114372253418,anomaly
42,419,1,0.5000261664390564,anomaly
42,420,1,0.5033686757087708,anomaly
42,421,1,0.5004463195800781,anomaly
42,422,1,0.5224596261978149,anomaly
42,423,1,0.5089702010154724,anomaly
42,424,1,0.5050468444824219,anomaly
42,425,1,0.5266283750534058,anomaly
42,426,1,0.5130980014801025,anomaly
42,431,1,0.5375204682350159,anomaly
42,432,1,0.5363084077835083,anomaly
42,433,1,0.5229264497756958,anomaly
42,436,1,0.5045139789581299,anomaly
42,437,1,0.528386116027832,anomaly
42,438,1,0.5244888067245483,anomaly
42,455,1,0.5651129484176636,anomaly
42,456,1,0.5398991107940674,anomaly
42,457,1,0.5181596279144287,anomaly
42,458,1,0.5064157843589783,anomaly
42,461,1,0.5168550610542297,anomaly
42,462,1,0.5228664875030518,anomaly
42,463,1,0.5210064649581909,anomaly
42,467,1,0.5325483679771423,anomaly
42,468,1,0.546528697013855,anomaly
42,469,1,0.5719857811927795,anomaly
42,470,1,0.5380337834358215,anomaly
42,480,0,0.5407744646072388,anomaly
42,481,0,0.5472666025161743,anomaly
42,482,0,0.5155279636383057,anomaly
42,487,0,0.5193158388137817,anomaly
42,488,0,0.5491231679916382,anomaly
42,496,0,0.5102518796920776,anomaly
42,504,0,0.5576921105384827,anomaly
42,505,0,0.5181429982185364,anomaly
42,511,0,0.5204794406890869,anomaly
42,512,0,0.5268681645393372,anomaly
42,513,0,0.5229537487030029,anomaly
42,528,0,0.5401757955551147,anomaly
42,529,0,0.5186350345611572,anomaly
42,530,0,0.5012142658233643,anomaly
42,533,0,0.5053521394729614,anomaly
42,534,0,0.5218985080718994,anomaly
42,535,0,0.5245342254638672,anomaly
42,536,0,0.5199381709098816,anomaly
42,553,0,0.5571614503860474,anomaly
42,554,0,0.5155758857727051,anomaly
42,555,0,0.5015820264816284,anomaly
