time_step,actual_label,prediction_probability,decision
1,0,0.5977704524993896,anomaly
2,0,0.5318297147750854,anomaly
3,0,0.5321902632713318,anomaly
4,0,0.514682412147522,anomaly
5,0,0.49996325373649597,normal
6,0,0.4833044111728668,normal
7,0,0.5033766031265259,anomaly
8,0,0.5329782962799072,anomaly
9,0,0.5495535135269165,anomaly
10,0,0.44466152787208557,normal
11,0,0.36397549510002136,normal
12,0,0.3395957052707672,normal
13,0,0.3316149115562439,normal
14,0,0.4398164451122284,normal
15,0,0.5751798748970032,anomaly
16,0,0.5784351825714111,anomaly
17,0,0.5154980421066284,anomaly
18,0,0.5030069351196289,anomaly
19,0,0.5245836973190308,anomaly
20,0,0.5161106586456299,anomaly
21,0,0.5012210607528687,anomaly
22,0,0.4913758635520935,normal
23,0,0.4988113045692444,normal
24,0,0.5918385982513428,anomaly
25,0,0.5354958772659302,anomaly
26,0,0.47536590695381165,normal
27,0,0.48059090971946716,normal
28,0,0.4924730956554413,normal
29,0,0.4875160753726959,normal
30,0,0.48517441749572754,normal
31,0,0.5498456954956055,anomaly
32,0,0.5041375160217285,anomaly
33,0,0.39821743965148926,normal
34,0,0.3422587215900421,normal
35,0,0.42054885625839233,normal
36,0,0.5008397102355957,anomaly
37,0,0.5752509832382202,anomaly
38,0,0.5508580207824707,anomaly
39,0,0.5369052886962891,anomaly
40,0,0.5266164541244507,anomaly
41,0,0.5384804010391235,anomaly
42,0,0.5420377254486084,anomaly
43,0,0.5501475930213928,anomaly
44,0,0.5525293946266174,anomaly
45,0,0.5457459688186646,anomaly
46,0,0.5482020378112793,anomaly
47,0,0.5027012228965759,anomaly
48,0,0.5141708850860596,anomaly
49,0,0.4984554350376129,normal
50,0,0.48314014077186584,normal
51,0,0.47209736704826355,normal
52,0,0.48080283403396606,normal
53,0,0.5125086307525635,anomaly
54,0,0.5266933441162109,anomaly
55,0,0.5445219278335571,anomaly
56,0,0.5222132802009583,anomaly
57,0,0.43438440561294556,normal
58,0,0.38577255606651306,normal
59,0,0.28831183910369873,normal
60,0,0.2992423474788666,normal
61,0,0.2999436557292938,normal
62,0,0.4025118350982666,normal
63,0,0.48131999373435974,normal
64,0,0.5359450578689575,anomaly
65,0,0.5270191431045532,anomaly
66,0,0.4899236559867859,normal
67,0,0.44399163126945496,normal
68,0,0.36920127272605896,normal
69,0,0.3668555021286011,normal
70,0,0.38772478699684143,normal
71,0,0.4163063168525696,normal
72,0,0.5526788234710693,anomaly
73,0,0.5820134878158569,anomaly
74,0,0.516614556312561,anomaly
75,0,0.4801962673664093,normal
76,0,0.46057435870170593,normal
77,0,0.45889583230018616,normal
78,0,0.46929487586021423,normal
79,0,0.4885527491569519,normal
80,0,0.4967774450778961,normal
81,0,0.5189254283905029,anomaly
82,0,0.525966465473175,anomaly
83,0,0.5274667739868164,anomaly
84,0,0.5255300998687744,anomaly
85,0,0.5807515382766724,anomaly
86,0,0.5504028797149658,anomaly
87,0,0.49100321531295776,normal
88,0,0.47906818985939026,normal
89,0,0.516278862953186,anomaly
90,0,0.5384101271629333,anomaly
91,0,0.485419362783432,normal
92,0,0.37801650166511536,normal
93,0,0.32546377182006836,normal
94,0,0.3291337192058563,normal
95,0,0.4225011467933655,normal
96,0,0.563846230506897,anomaly
97,0,0.5601254105567932,anomaly
98,0,0.4790245294570923,normal
99,0,0.48457470536231995,normal
100,0,0.47745901346206665,normal
101,0,0.4949447214603424,normal
102,0,0.4913957417011261,normal
103,0,0.4993068277835846,normal
104,0,0.5084227323532104,anomaly
105,0,0.5196219682693481,anomaly
106,0,0.5221155881881714,anomaly
107,0,0.5304347276687622,anomaly
108,0,0.5420193076133728,anomaly
109,0,0.5113739967346191,anomaly
110,0,0.5083154439926147,anomaly
111,0,0.4699305593967438,normal
112,0,0.5601664781570435,anomaly
113,0,0.5632076263427734,anomaly
114,0,0.5038396120071411,anomaly
115,0,0.32332250475883484,normal
116,0,0.29977506399154663,normal
117,0,0.2908417284488678,normal
118,0,0.3220301866531372,normal
119,0,0.3954854905605316,normal
120,0,0.49183008074760437,normal
121,0,0.5397818088531494,anomaly
122,0,0.5705097913742065,anomaly
123,0,0.5369669198989868,anomaly
124,0,0.5303213000297546,anomaly
125,0,0.5393592119216919,anomaly
126,0,0.5153210163116455,anomaly
127,0,0.44507357478141785,normal
128,0,0.41941168904304504,normal
129,0,0.5005960464477539,anomaly
130,0,0.5527790784835815,anomaly
131,0,0.5591433048248291,anomaly
132,0,0.5300554633140564,anomaly
133,0,0.5262364745140076,anomaly
134,0,0.5241712331771851,anomaly
135,0,0.5236907005310059,anomaly
136,0,0.5255472660064697,anomaly
137,0,0.5226992964744568,anomaly
138,0,0.5188519954681396,anomaly
139,0,0.5288779735565186,anomaly
140,0,0.5333051681518555,anomaly
141,0,0.5466691255569458,anomaly
142,0,0.5452669262886047,anomaly
143,0,0.5132386684417725,anomaly
144,0,0.5066558122634888,anomaly
145,0,0.5077121257781982,anomaly
146,0,0.48940178751945496,normal
147,0,0.4639965295791626,normal
148,0,0.496944785118103,normal
149,0,0.4862262010574341,normal
150,0,0.49260589480400085,normal
151,0,0.5153614282608032,anomaly
152,0,0.5162233114242554,anomaly
153,0,0.4294474720954895,normal
154,0,0.3380945324897766,normal
155,0,0.3406640291213989,normal
156,0,0.5367228984832764,anomaly
157,0,0.593917727470398,anomaly
158,0,0.5395016670227051,anomaly
159,0,0.4744449257850647,normal
160,0,0.4719234108924866,normal
161,0,0.4893137812614441,normal
162,0,0.4954417049884796,normal
163,0,0.5204919576644897,anomaly
164,0,0.49741923809051514,normal
165,0,0.42003756761550903,normal
166,0,0.35032570362091064,normal
167,0,0.47995275259017944,normal
168,1,0.5985857248306274,anomaly
169,1,0.5370160341262817,anomaly
170,1,0.46540865302085876,normal
171,1,0.46851643919944763,normal
172,1,0.4714634120464325,normal
173,1,0.48803314566612244,normal
174,1,0.5239060521125793,anomaly
175,0,0.5243921279907227,anomaly
176,0,0.4631817638874054,normal
177,0,0.3578238785266876,normal
178,0,0.3151446580886841,normal
179,0,0.3105110824108124,normal
180,0,0.3034226894378662,normal
181,0,0.29575780034065247,normal
182,0,0.2914585769176483,normal
183,0,0.28824976086616516,normal
184,0,0.28821998834609985,normal
185,0,0.28827983140945435,normal
186,0,0.2886582612991333,normal
187,0,0.3121557831764221,normal
188,0,0.34490832686424255,normal
189,0,0.3820703625679016,normal
190,0,0.4135855436325073,normal
191,0,0.49966758489608765,normal
192,0,0.5914313197135925,anomaly
193,0,0.543937087059021,anomaly
194,0,0.4911063313484192,normal
195,0,0.468166708946228,normal
