time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,eadeea,adeeac,known,adeeac,0.25,0.25,normal,0.25,0
2,adeeac,deeace,unseen,dedace,0.0,2.5e-05,anomaly,0.0,1
3,dedace,eeacee,known,eeacee,0.0,2.5e-09,anomaly,0.0,0
4,eeacee,eaceea,known,eaceea,1.0,2.5e-09,normal,1.0,0
5,eaceea,aceeaa,known,aceeaa,1.0,2.5e-09,normal,1.0,0
6,aceeaa,ceeaab,unseen,ceeabb,0.0,2.5e-13,anomaly,0.0,1
7,ceeabb,eeaabe,unseen,eeaade,0.0,2.5e-17,anomaly,0.0,1
8,eeaade,eaabed,unseen,eaaded,0.6666666666666666,1.6666666666666664e-17,normal,0.6666666666666666,1
9,eaaded,aabedd,unseen,aadedd,0.5,8.333333333333332e-18,normal,0.5,1
10,aadedd,abeddb,unseen,dbeedb,0.0,8.333333333333332e-22,anomaly,0.0,2
11,dbeedb,beddbe,unseen,bedbee,0.0,8.333333333333333e-26,anomaly,0.0,2
12,bedbee,eddbee,unseen,eddaee,0.0,8.333333333333334e-30,anomaly,0.0,1
13,eddaee,ddbeea,unseen,dcbeea,0.0,8.333333333333333e-34,anomaly,0.0,1
14,dcbeea,dbeeaa,unseen,daeeaa,0.0,8.333333333333334e-38,anomaly,0.0,1
15,daeeaa,beeaac,unseen,aeeaac,1.0,8.333333333333334e-38,normal,1.0,1
16,aeeaac,eeaacc,unseen,eeaaca,0.0,8.333333333333334e-42,anomaly,0.0,1
17,eeaaca,eaaccd,unseen,eaaded,0.0,8.333333333333334e-46,anomaly,0.0,2
18,eaaded,aaccde,unseen,aacace,0.0,8.333333333333334e-50,anomaly,0.0,2
19,aacace,accdee,unseen,acaded,0.0,8.333333333333335e-54,anomaly,0.0,2
20,acaded,ccdeea,unseen,ccceea,0.0,8.333333333333335e-58,anomaly,0.0,1
21,ccceea,cdeeae,unseen,adeeac,0.0,8.333333333333335e-62,anomaly,0.0,2
22,adeeac,deeaec,unseen,deeaac,0.0,8.333333333333336e-66,anomaly,0.0,1
23,deeaac,eeaece,unseen,eeccce,0.0,8.333333333333336e-70,anomaly,0.0,2
