time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,caaac,aaacc,known,aaacc,0.8666666666666667,0.8666666666666667,normal,0.8666666666666667,0
2,aaacc,aacca,known,aacca,0.35294117647058826,0.3058823529411765,normal,0.35294117647058826,0
3,aacca,accab,known,accab,0.2857142857142857,0.08739495798319329,normal,0.2857142857142857,0
4,accab,ccabc,unseen,bcabc,0.0,8.739495798319328e-06,anomaly,0.0,1
5,bcabc,cabcc,known,cabcc,1.0,8.739495798319328e-06,normal,1.0,0
6,cabcc,abcca,known,abcca,0.0,8.739495798319329e-10,anomaly,0.0,0
7,abcca,bccaa,known,bccaa,0.0,8.73949579831933e-14,anomaly,0.0,0
8,bccaa,ccaaa,known,ccaaa,1.0,8.73949579831933e-14,normal,1.0,0
9,ccaaa,caaaa,known,caaaa,0.0,8.73949579831933e-18,anomaly,0.0,0
10,caaaa,aaaac,known,aaaac,1.0,8.73949579831933e-18,normal,1.0,0
11,aaaac,aaacc,known,aaacc,0.3,2.621848739495799e-18,normal,0.3,0
12,aaacc,aaccc,known,aaccc,0.4117647058823529,1.0795847750865053e-18,normal,0.4117647058823529,0
13,aaccc,acccb,known,acccb,0.1111111111111111,1.199538638985006e-19,anomaly,0.1111111111111111,0
14,acccb,cccba,known,cccba,0.5,5.99769319492503e-20,normal,0.5,0
15,cccba,ccbac,known,ccbac,1.0,5.99769319492503e-20,normal,1.0,0
16,ccbac,cbacc,known,cbacc,0.0,5.99769319492503e-24,anomaly,0.0,0
17,cbacc,baccc,known,baccc,1.0,5.99769319492503e-24,normal,1.0,0
18,baccc,accca,known,accca,0.3333333333333333,1.99923106497501e-24,normal,0.3333333333333333,0
19,accca,cccaa,known,cccaa,0.8571428571428571,1.713626627121437e-24,normal,0.8571428571428571,0
20,cccaa,ccaab,known,ccaab,0.2222222222222222,3.8080591713809707e-25,normal,0.2222222222222222,0
21,ccaab,caaba,known,caaba,0.5,1.9040295856904854e-25,normal,0.5,0
22,caaba,aabab,known,aabab,0.0,1.9040295856904854e-29,anomaly,0.0,0
23,aabab,ababc,known,ababc,1.0,1.9040295856904854e-29,normal,1.0,0
24,ababc,babcc,unseen,baacc,0.0,1.9040295856904857e-33,anomaly,0.0,1
25,baacc,abccc,known,abccc,0.0,1.9040295856904857e-37,anomaly,0.0,0
26,abccc,bccca,known,bccca,1.0,1.9040295856904857e-37,normal,1.0,0
27,bccca,cccac,known,cccac,0.0,1.9040295856904858e-41,anomaly,0.0,0
28,cccac,ccaca,known,ccaca,0.2857142857142857,5.440084530544245e-42,normal,0.2857142857142857,0
29,ccaca,cacac,known,cacac,0.8,4.3520676244353964e-42,normal,0.8,0
30,cacac,acaca,known,acaca,0.1,4.352067624435397e-43,anomaly,0.1,0
31,acaca,cacaa,known,cacaa,0.5555555555555556,2.417815346908554e-43,normal,0.5555555555555556,0
32,cacaa,acaaa,known,acaaa,0.5,1.208907673454277e-43,normal,0.5,0
33,acaaa,caaaa,known,caaaa,0.625,7.555672959089232e-44,normal,0.625,0
34,caaaa,aaaac,known,aaaac,1.0,7.555672959089232e-44,normal,1.0,0
35,aaaac,aaacc,known,aaacc,0.3,2.26670188772677e-44,normal,0.3,0
36,aaacc,aaccc,known,aaccc,0.4117647058823529,9.333478361227876e-45,normal,0.4117647058823529,0
37,aaccc,accca,known,accca,0.4444444444444444,4.148212604990167e-45,normal,0.4444444444444444,0
38,accca,cccaa,known,cccaa,0.8571428571428571,3.555610804277286e-45,normal,0.8571428571428571,0
39,cccaa,ccaac,known,ccaac,0.5555555555555556,1.9753393357096033e-45,normal,0.5555555555555556,0
40,ccaac,caacc,known,caacc,0.2,3.950678671419207e-46,normal,0.2,0
41,caacc,aacca,known,aacca,0.0,3.950678671419207e-50,anomaly,0.0,0
42,aacca,accaa,known,accaa,0.5714285714285714,2.257530669382404e-50,normal,0.5714285714285714,0
43,accaa,ccaaa,known,ccaaa,0.8333333333333334,1.8812755578186698e-50,normal,0.8333333333333334,0
44,ccaaa,caaab,known,caaab,0.07692307692307693,1.4471350444758998e-51,anomaly,0.07692307692307693,0
45,caaab,aaabb,unseen,baabb,0.0,1.4471350444759e-55,anomaly,0.0,1
46,baabb,aabbc,known,aabbc,1.0,1.4471350444759e-55,normal,1.0,0
47,aabbc,abbcc,known,abbcc,0.5,7.2356752223795e-56,normal,0.5,0
48,abbcc,bbccc,known,bbccc,1.0,7.2356752223795e-56,normal,1.0,0
49,bbccc,bcccc,known,bcccc,1.0,7.2356752223795e-56,normal,1.0,0
50,bcccc,cccca,known,cccca,1.0,7.2356752223795e-56,normal,1.0,0
51,cccca,cccab,unseen,cbcab,0.0,7.2356752223795e-60,anomaly,0.0,1
52,cbcab,ccaba,known,ccaba,0.0,7.2356752223795e-64,anomaly,0.0,0
53,ccaba,cabac,known,cabac,1.0,7.2356752223795e-64,normal,1.0,0
54,cabac,abacc,known,abacc,1.0,7.2356752223795e-64,normal,1.0,0
55,abacc,baccc,known,baccc,0.2857142857142857,2.0673357778227143e-64,normal,0.2857142857142857,0
56,baccc,acccc,known,acccc,0.3333333333333333,6.891119259409047e-65,normal,0.3333333333333333,0
57,acccc,cccca,known,cccca,1.0,6.891119259409047e-65,normal,1.0,0
58,cccca,cccac,known,cccac,0.8571428571428571,5.90667365092204e-65,normal,0.8571428571428571,0
59,cccac,ccaca,known,ccaca,0.2857142857142857,1.6876210431205828e-65,normal,0.2857142857142857,0
60,ccaca,cacaa,known,cacaa,0.0,1.6876210431205828e-69,anomaly,0.0,0
61,cacaa,acaac,known,acaac,0.375,6.328578911702186e-70,normal,0.375,0
62,acaac,caaca,known,caaca,0.3333333333333333,2.1095263039007285e-70,normal,0.3333333333333333,0
63,caaca,aacac,known,aacac,0.8,1.6876210431205828e-70,normal,0.8,0
64,aacac,acaca,known,acaca,0.7142857142857143,1.2054436022289877e-70,normal,0.7142857142857143,0
65,acaca,cacaa,known,cacaa,0.5555555555555556,6.696908901272154e-71,normal,0.5555555555555556,0
66,cacaa,acaaa,known,acaaa,0.5,3.348454450636077e-71,normal,0.5,0
67,acaaa,caaab,known,caaab,0.125,4.1855680632950963e-72,anomaly,0.125,0
68,caaab,aaabc,known,aaabc,1.0,4.1855680632950963e-72,normal,1.0,0
69,aaabc,aabcc,known,aabcc,0.6666666666666666,2.790378708863397e-72,normal,0.6666666666666666,0
70,aabcc,abccc,known,abccc,0.3333333333333333,9.30126236287799e-73,normal,0.3333333333333333,0
71,abccc,bccca,known,bccca,1.0,9.30126236287799e-73,normal,1.0,0
72,bccca,cccac,known,cccac,0.0,9.30126236287799e-77,anomaly,0.0,0
73,cccac,ccacc,known,ccacc,0.5714285714285714,5.315007064501708e-77,normal,0.5714285714285714,0
74,ccacc,caccb,known,caccb,0.5,2.657503532250854e-77,normal,0.5,0
75,caccb,accbb,unseen,accba,0.2,5.315007064501709e-78,normal,0.2,1
76,accba,ccbba,unseen,ccbca,0.0,5.315007064501709e-82,anomaly,0.0,1
77,ccbca,cbbab,unseen,cabab,0.0,5.315007064501709e-86,anomaly,0.0,1
78,cabab,bbaba,unseen,bbcba,0.0,5.31500706450171e-90,anomaly,0.0,1
79,bbcba,babaa,unseen,bcbaa,0.0,5.31500706450171e-94,anomaly,0.0,1
80,bcbaa,abaab,unseen,acaab,0.0,5.31500706450171e-98,anomaly,0.0,1
81,acaab,baaba,known,baaba,0.0,5.315007064501711e-102,anomaly,0.0,0
82,baaba,aabac,known,aabac,0.0,5.315007064501712e-106,anomaly,0.0,0
83,aabac,abaca,known,abaca,0.5,2.657503532250856e-106,normal,0.5,0
84,abaca,bacaa,known,bacaa,0.0,2.657503532250856e-110,anomaly,0.0,0
85,bacaa,acaaa,known,acaaa,1.0,2.657503532250856e-110,normal,1.0,0
86,acaaa,caaab,known,caaab,0.125,3.32187941531357e-111,anomaly,0.125,0
87,caaab,aaabc,known,aaabc,1.0,3.32187941531357e-111,normal,1.0,0
88,aaabc,aabca,known,aabca,0.3333333333333333,1.1072931384378566e-111,normal,0.3333333333333333,0
