time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,caaac,aaacc,known,aaacc,0.8666666666666667,0.8666666666666667,normal,0.8666666666666667,0
2,aaacc,aacca,known,aacca,0.35294117647058826,0.3058823529411765,normal,0.35294117647058826,0
3,aacca,accab,known,accab,0.2857142857142857,0.08739495798319329,normal,0.2857142857142857,0
4,accab,ccabc,unseen,ccaac,0.0,8.739495798319328e-06,anomaly,0.0,1
5,ccaac,cabcc,known,cabcc,0.0,8.739495798319329e-10,anomaly,0.0,0
6,cabcc,abcca,known,abcca,0.0,8.73949579831933e-14,anomaly,0.0,0
7,abcca,bccaa,known,bccaa,0.0,8.73949579831933e-18,anomaly,0.0,0
8,bccaa,ccaaa,known,ccaaa,1.0,8.73949579831933e-18,normal,1.0,0
9,ccaaa,caaaa,known,caaaa,0.0,8.73949579831933e-22,anomaly,0.0,0
10,caaaa,aaaac,known,aaaac,1.0,8.73949579831933e-22,normal,1.0,0
11,aaaac,aaacc,known,aaacc,0.3,2.6218487394957994e-22,normal,0.3,0
12,aaacc,aaccc,known,aaccc,0.4117647058823529,1.0795847750865056e-22,normal,0.4117647058823529,0
13,aaccc,acccb,known,acccb,0.1111111111111111,1.1995386389850061e-23,anomaly,0.1111111111111111,0
14,acccb,cccba,known,cccba,0.5,5.997693194925031e-24,normal,0.5,0
15,cccba,ccbac,known,ccbac,1.0,5.997693194925031e-24,normal,1.0,0
16,ccbac,cbacc,known,cbacc,0.0,5.997693194925031e-28,anomaly,0.0,0
17,cbacc,baccc,known,baccc,1.0,5.997693194925031e-28,normal,1.0,0
18,baccc,accca,known,accca,0.3333333333333333,1.9992310649750103e-28,normal,0.3333333333333333,0
19,accca,cccaa,known,cccaa,0.8571428571428571,1.7136266271214373e-28,normal,0.8571428571428571,0
20,cccaa,ccaab,known,ccaab,0.2222222222222222,3.808059171380972e-29,normal,0.2222222222222222,0
21,ccaab,caaba,known,caaba,0.5,1.904029585690486e-29,normal,0.5,0
22,caaba,aabab,known,aabab,0.0,1.904029585690486e-33,anomaly,0.0,0
23,aabab,ababc,known,ababc,1.0,1.904029585690486e-33,normal,1.0,0
24,ababc,babcc,unseen,baccc,0.0,1.904029585690486e-37,anomaly,0.0,1
25,baccc,abccc,known,abccc,0.0,1.9040295856904863e-41,anomaly,0.0,0
26,abccc,bccca,known,bccca,1.0,1.9040295856904863e-41,normal,1.0,0
27,bccca,cccac,known,cccac,0.0,1.9040295856904866e-45,anomaly,0.0,0
28,cccac,ccaca,known,ccaca,0.2857142857142857,5.440084530544247e-46,normal,0.2857142857142857,0
29,ccaca,cacac,known,cacac,0.8,4.352067624435398e-46,normal,0.8,0
30,cacac,acaca,known,acaca,0.1,4.3520676244353985e-47,anomaly,0.1,0
31,acaca,cacaa,known,cacaa,0.5555555555555556,2.417815346908555e-47,normal,0.5555555555555556,0
32,cacaa,acaaa,known,acaaa,0.5,1.2089076734542775e-47,normal,0.5,0
33,acaaa,caaaa,known,caaaa,0.625,7.555672959089235e-48,normal,0.625,0
34,caaaa,aaaac,known,aaaac,1.0,7.555672959089235e-48,normal,1.0,0
35,aaaac,aaacc,known,aaacc,0.3,2.2667018877267705e-48,normal,0.3,0
36,aaacc,aaccc,known,aaccc,0.4117647058823529,9.333478361227878e-49,normal,0.4117647058823529,0
37,aaccc,accca,known,accca,0.4444444444444444,4.1482126049901675e-49,normal,0.4444444444444444,0
38,accca,cccaa,known,cccaa,0.8571428571428571,3.5556108042772865e-49,normal,0.8571428571428571,0
39,cccaa,ccaac,known,ccaac,0.5555555555555556,1.975339335709604e-49,normal,0.5555555555555556,0
40,ccaac,caacc,known,caacc,0.2,3.9506786714192077e-50,normal,0.2,0
41,caacc,aacca,known,aacca,0.0,3.950678671419208e-54,anomaly,0.0,0
42,aacca,accaa,known,accaa,0.5714285714285714,2.2575306693824045e-54,normal,0.5714285714285714,0
43,accaa,ccaaa,known,ccaaa,0.8333333333333334,1.8812755578186703e-54,normal,0.8333333333333334,0
44,ccaaa,caaab,known,caaab,0.07692307692307693,1.4471350444759003e-55,anomaly,0.07692307692307693,0
45,caaab,aaabb,unseen,aaabc,1.0,1.4471350444759003e-55,normal,1.0,1
46,aaabc,aabbc,known,aabbc,0.0,1.4471350444759004e-59,anomaly,0.0,0
47,aabbc,abbcc,known,abbcc,0.5,7.235675222379502e-60,normal,0.5,0
48,abbcc,bbccc,known,bbccc,1.0,7.235675222379502e-60,normal,1.0,0
49,bbccc,bcccc,known,bcccc,1.0,7.235675222379502e-60,normal,1.0,0
50,bcccc,cccca,known,cccca,1.0,7.235675222379502e-60,normal,1.0,0
51,cccca,cccab,unseen,accab,0.0,7.235675222379502e-64,anomaly,0.0,1
52,accab,ccaba,known,ccaba,1.0,7.235675222379502e-64,normal,1.0,0
53,ccaba,cabac,known,cabac,1.0,7.235675222379502e-64,normal,1.0,0
54,cabac,abacc,known,abacc,1.0,7.235675222379502e-64,normal,1.0,0
55,abacc,baccc,known,baccc,0.2857142857142857,2.0673357778227146e-64,normal,0.2857142857142857,0
56,baccc,acccc,known,acccc,0.3333333333333333,6.891119259409049e-65,normal,0.3333333333333333,0
57,acccc,cccca,known,cccca,1.0,6.891119259409049e-65,normal,1.0,0
58,cccca,cccac,known,cccac,0.8571428571428571,5.906673650922041e-65,normal,0.8571428571428571,0
59,cccac,ccaca,known,ccaca,0.2857142857142857,1.6876210431205832e-65,normal,0.2857142857142857,0
60,ccaca,cacaa,known,cacaa,0.0,1.6876210431205833e-69,anomaly,0.0,0
61,cacaa,acaac,known,acaac,0.375,6.328578911702188e-70,normal,0.375,0
62,acaac,caaca,known,caaca,0.3333333333333333,2.1095263039007292e-70,normal,0.3333333333333333,0
63,caaca,aacac,known,aacac,0.8,1.6876210431205834e-70,normal,0.8,0
64,aacac,acaca,known,acaca,0.7142857142857143,1.2054436022289882e-70,normal,0.7142857142857143,0
65,acaca,cacaa,known,cacaa,0.5555555555555556,6.696908901272157e-71,normal,0.5555555555555556,0
66,cacaa,acaaa,known,acaaa,0.5,3.3484544506360787e-71,normal,0.5,0
67,acaaa,caaab,known,caaab,0.125,4.1855680632950983e-72,anomaly,0.125,0
68,caaab,aaabc,known,aaabc,1.0,4.1855680632950983e-72,normal,1.0,0
69,aaabc,aabcc,known,aabcc,0.6666666666666666,2.7903787088633987e-72,normal,0.6666666666666666,0
70,aabcc,abccc,known,abccc,0.3333333333333333,9.301262362877995e-73,normal,0.3333333333333333,0
71,abccc,bccca,known,bccca,1.0,9.301262362877995e-73,normal,1.0,0
72,bccca,cccac,known,cccac,0.0,9.301262362877996e-77,anomaly,0.0,0
73,cccac,ccacc,known,ccacc,0.5714285714285714,5.315007064501711e-77,normal,0.5714285714285714,0
74,ccacc,caccb,known,caccb,0.5,2.6575035322508557e-77,normal,0.5,0
75,caccb,accbb,unseen,accab,0.0,2.6575035322508557e-81,anomaly,0.0,1
76,accab,ccbba,unseen,ccbca,0.0,2.657503532250856e-85,anomaly,0.0,1
77,ccbca,cbbab,unseen,cbcab,0.0,2.657503532250856e-89,anomaly,0.0,1
78,cbcab,bbaba,unseen,cbaba,0.0,2.6575035322508564e-93,anomaly,0.0,1
79,cbaba,babaa,unseen,babca,0.0,2.6575035322508566e-97,anomaly,0.0,1
80,babca,abaab,unseen,abcab,0.0,2.6575035322508568e-101,anomaly,0.0,1
81,abcab,baaba,known,baaba,0.0,2.657503532250857e-105,anomaly,0.0,0
82,baaba,aabac,known,aabac,0.0,2.657503532250857e-109,anomaly,0.0,0
83,aabac,abaca,known,abaca,0.5,1.3287517661254284e-109,normal,0.5,0
84,abaca,bacaa,known,bacaa,0.0,1.3287517661254284e-113,anomaly,0.0,0
85,bacaa,acaaa,known,acaaa,1.0,1.3287517661254284e-113,normal,1.0,0
86,acaaa,caaab,known,caaab,0.125,1.6609397076567855e-114,anomaly,0.125,0
87,caaab,aaabc,known,aaabc,1.0,1.6609397076567855e-114,normal,1.0,0
88,aaabc,aabca,known,aabca,0.3333333333333333,5.536465692189285e-115,normal,0.3333333333333333,0
