time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,faeefa,aeefad,unseen,afefad,0.0,0.0001,anomaly,0.0,1
2,afefad,eefadf,unseen,fefadf,1.0,0.0001,normal,1.0,1
3,fefadf,efadff,known,efadff,0.0,1e-08,anomaly,0.0,0
4,efadff,fadffa,known,fadffa,1.0,1e-08,normal,1.0,0
5,fadffa,adffaa,known,adffaa,1.0,1e-08,normal,1.0,0
6,adffaa,dffaab,unseen,dffaaf,1.0,1e-08,normal,1.0,1
7,dffaaf,ffaabf,unseen,ffaaef,0.0,1e-12,anomaly,0.0,1
8,ffaaef,faabfd,unseen,caaffd,0.0,1e-16,anomaly,0.0,2
9,caaffd,aabfde,unseen,fabbde,0.0,1.0000000000000001e-20,anomaly,0.0,2
10,fabbde,abfdeb,unseen,abbdef,1.0,1.0000000000000001e-20,normal,1.0,2
11,abbdef,bfdebf,unseen,bbdeff,1.0,1.0000000000000001e-20,normal,1.0,2
12,bbdeff,fdebff,unseen,fdaaff,0.0,1.0000000000000001e-24,anomaly,0.0,2
13,fdaaff,debffa,unseen,febfff,0.0,1.0000000000000002e-28,anomaly,0.0,2
14,febfff,ebffaa,unseen,abffaa,0.0,1.0000000000000002e-32,anomaly,0.0,1
15,abffaa,bffaac,unseen,affaac,0.0,1.0000000000000003e-36,anomaly,0.0,1
16,affaac,ffaacc,unseen,ffaace,1.0,1.0000000000000003e-36,normal,1.0,1
17,ffaace,faacce,unseen,ecacce,0.0,1.0000000000000003e-40,anomaly,0.0,2
18,ecacce,aaccef,unseen,caccef,1.0,1.0000000000000003e-40,normal,1.0,1
19,caccef,acceff,unseen,accefd,1.0,1.0000000000000003e-40,normal,1.0,1
20,accefd,cceffa,unseen,caaffa,0.0,1.0000000000000003e-44,anomaly,0.0,2
21,caaffa,ceffaf,unseen,afffaf,0.0,1.0000000000000004e-48,anomaly,0.0,2
22,afffaf,effafd,unseen,effaef,0.0,1.0000000000000006e-52,anomaly,0.0,2
23,effaef,ffafde,unseen,ffabfe,0.0,1.0000000000000006e-56,anomaly,0.0,2
24,ffabfe,fafdea,unseen,fabfea,1.0,1.0000000000000006e-56,normal,1.0,2
25,fabfea,afdeaa,unseen,aefdaa,0.0,1.0000000000000007e-60,anomaly,0.0,2
26,aefdaa,fdeaad,unseen,fbefad,0.0,1.0000000000000006e-64,anomaly,0.0,2
27,fbefad,deaadf,unseen,dfaaaf,0.0,1.0000000000000007e-68,anomaly,0.0,2
28,dfaaaf,eaadff,unseen,efadff,0.0,1.0000000000000007e-72,anomaly,0.0,1
29,efadff,aadffa,unseen,aaaffa,0.0,1.0000000000000007e-76,anomaly,0.0,1
30,aaaffa,adffaa,known,adffaa,0.0,1.0000000000000007e-80,anomaly,0.0,0
31,adffaa,dffaaf,known,dffaaf,1.0,1.0000000000000007e-80,normal,1.0,0
32,dffaaf,ffaafc,unseen,ffacfc,0.0,1.0000000000000007e-84,anomaly,0.0,1
33,ffacfc,faafca,unseen,faaffa,0.0,1.0000000000000008e-88,anomaly,0.0,1
