time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,dabad,abadc,known,abadc,0.3333333333333333,0.3333333333333333,normal,0.3333333333333333,0
2,abadc,badca,known,badca,0.5,0.16666666666666666,normal,0.5,0
3,badca,adcac,known,adcac,0.0,1.6666666666666667e-05,anomaly,0.0,0
4,adcac,dcacd,unseen,acacd,0.0,1.666666666666667e-09,anomaly,0.0,1
5,acacd,cacdd,unseen,cacda,0.5,8.333333333333335e-10,normal,0.5,1
6,cacda,acdda,unseen,dcdda,0.0,8.333333333333335e-14,anomaly,0.0,1
7,dcdda,cddaa,unseen,cdbaa,0.0,8.333333333333335e-18,anomaly,0.0,1
8,cdbaa,ddaaa,known,ddaaa,0.0,8.333333333333336e-22,anomaly,0.0,0
9,ddaaa,daaaa,known,daaaa,0.0,8.333333333333336e-26,anomaly,0.0,0
10,daaaa,aaaad,known,aaaad,1.0,8.333333333333336e-26,normal,1.0,0
11,aaaad,aaadd,known,aaadd,0.5,4.166666666666668e-26,normal,0.5,0
12,aaadd,aaddd,known,aaddd,0.2857142857142857,1.1904761904761909e-26,normal,0.2857142857142857,0
13,aaddd,adddc,known,adddc,0.25,2.976190476190477e-27,normal,0.25,0
14,adddc,dddca,known,dddca,1.0,2.976190476190477e-27,normal,1.0,0
15,dddca,ddcad,known,ddcad,1.0,2.976190476190477e-27,normal,1.0,0
16,ddcad,dcadd,known,dcadd,1.0,2.976190476190477e-27,normal,1.0,0
17,dcadd,caddd,unseen,aaddd,0.0,2.976190476190477e-31,anomaly,0.0,1
18,aaddd,addda,known,addda,0.25,7.440476190476193e-32,normal,0.25,0
19,addda,dddaa,known,dddaa,1.0,7.440476190476193e-32,normal,1.0,0
20,dddaa,ddaac,known,ddaac,0.2,1.4880952380952387e-32,normal,0.2,0
21,ddaac,daacb,known,daacb,0.0,1.4880952380952387e-36,anomaly,0.0,0
22,daacb,aacbc,unseen,aacbd,1.0,1.4880952380952387e-36,normal,1.0,1
23,aacbd,acbcc,unseen,acbdd,0.0,1.4880952380952387e-40,anomaly,0.0,2
24,acbdd,cbccd,unseen,abccd,0.0,1.4880952380952389e-44,anomaly,0.0,1
25,abccd,bccdd,unseen,bccda,1.0,1.4880952380952389e-44,normal,1.0,1
26,bccda,ccdda,unseen,dcdda,0.0,1.488095238095239e-48,anomaly,0.0,1
27,dcdda,cddad,known,cddad,1.0,1.488095238095239e-48,normal,1.0,0
28,cddad,ddada,known,ddada,0.0,1.4880952380952391e-52,anomaly,0.0,0
29,ddada,dadad,known,dadad,1.0,1.4880952380952391e-52,normal,1.0,0
30,dadad,adadb,known,adadb,0.3333333333333333,4.960317460317463e-53,normal,0.3333333333333333,0
31,adadb,dadba,known,dadba,1.0,4.960317460317463e-53,normal,1.0,0
32,dadba,adbaa,known,adbaa,0.0,4.960317460317464e-57,anomaly,0.0,0
33,adbaa,dbaaa,known,dbaaa,1.0,4.960317460317464e-57,normal,1.0,0
34,dbaaa,baaad,known,baaad,1.0,4.960317460317464e-57,normal,1.0,0
35,baaad,aaadd,known,aaadd,0.0,4.960317460317464e-61,anomaly,0.0,0
36,aaadd,aaddd,known,aaddd,0.2857142857142857,1.417233560090704e-61,normal,0.2857142857142857,0
37,aaddd,addda,known,addda,0.25,3.54308390022676e-62,normal,0.25,0
