seed,time_step,actual_label,prediction_probability,decision
42,24,0,0.5859712362289429,anomaly
42,25,0,0.5305600166320801,anomaly
42,35,0,0.5726152658462524,anomaly
42,99,0,0.5177888870239258,anomaly
42,100,0,0.5464397668838501,anomaly
42,101,0,0.6971733570098877,anomaly
42,128,0,0.5732349157333374,anomaly
42,132,0,0.517814576625824,anomaly
42,133,0,0.7013794183731079,anomaly
42,197,0,0.6687459945678711,anomaly
42,198,0,0.5978204011917114,anomaly
42,203,0,0.5607668161392212,anomaly
42,204,0,0.6875402927398682,anomaly
42,205,0,0.7289674282073975,anomaly
42,206,0,0.7358102798461914,anomaly
42,212,0,0.523292064666748,anomaly
42,227,0,0.5191286206245422,anomaly
42,234,0,0.6439889669418335,anomaly
42,235,0,0.6970961093902588,anomaly
42,241,0,0.5124692916870117,anomaly
42,242,0,0.657398521900177,anomaly
42,243,0,0.6952646970748901,anomaly
42,250,0,0.5011385679244995,anomaly
42,251,0,0.6324847936630249,anomaly
42,252,0,0.5502752065658569,anomaly
42,257,0,0.6816322803497314,anomaly
42,258,0,0.7342659831047058,anomaly
42,259,0,0.8206203579902649,anomaly
42,260,0,0.8233468532562256,anomaly
42,261,0,0.6528300046920776,anomaly
42,262,0,0.5156846046447754,anomaly
42,265,0,0.5112410187721252,anomaly
42,266,0,0.6969887018203735,anomaly
42,267,0,0.7303223013877869,anomaly
42,268,0,0.7308588027954102,anomaly
42,269,0,0.621135950088501,anomaly
42,273,0,0.6805163621902466,anomaly
42,274,0,0.7029001712799072,anomaly
42,275,0,0.7502915263175964,anomaly
42,276,0,0.521854817867279,anomaly
42,279,0,0.6268436908721924,anomaly
42,280,0,0.7309033870697021,anomaly
42,281,0,0.7395995259284973,anomaly
42,282,0,0.7536457777023315,anomaly
42,283,0,0.6123278141021729,anomaly
42,285,0,0.5265746116638184,anomaly
42,286,0,0.7263200283050537,anomaly
42,287,0,0.826392650604248,anomaly
42,288,0,0.86365807056427,anomaly
42,289,0,0.8633990287780762,anomaly
42,290,0,0.8102091550827026,anomaly
42,291,0,0.62807697057724,anomaly
42,292,0,0.5734360814094543,anomaly
42,293,0,0.5245933532714844,anomaly
42,294,0,0.7685376405715942,anomaly
42,295,0,0.842542827129364,anomaly
42,296,0,0.8680464625358582,anomaly
42,297,0,0.820904552936554,anomaly
42,298,0,0.7258642911911011,anomaly
42,300,0,0.6055724620819092,anomaly
42,301,0,0.7304561734199524,anomaly
42,302,0,0.8332873582839966,anomaly
42,303,0,0.8435003757476807,anomaly
42,304,0,0.8659018278121948,anomaly
42,305,0,0.8252328038215637,anomaly
42,306,0,0.6994175910949707,anomaly
42,307,0,0.5420799851417542,anomaly
42,308,0,0.6518422961235046,anomaly
42,309,0,0.7590782046318054,anomaly
42,310,0,0.7694299817085266,anomaly
42,311,0,0.8178732991218567,anomaly
