time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,eabbf,abbfe,unseen,abffe,0.0,0.0001,anomaly,0.0,1
2,abffe,bbfea,unseen,cbfea,0.0,1e-08,anomaly,0.0,1
3,cbfea,bfead,unseen,bfeab,0.5,5e-09,normal,0.5,1
4,bfeab,feade,unseen,aeade,0.0,5e-13,anomaly,0.0,1
5,aeade,eadef,unseen,eadec,1.0,5e-13,normal,1.0,1
6,eadec,adefb,unseen,adafb,0.0,5e-17,anomaly,0.0,1
7,adafb,defba,unseen,fefba,0.0,5.0000000000000005e-21,anomaly,0.0,1
8,fefba,efbab,unseen,afbab,0.0,5.0000000000000005e-25,anomaly,0.0,1
9,afbab,fbaba,unseen,fbaaa,0.0,5.000000000000001e-29,anomaly,0.0,1
10,fbaaa,babaf,unseen,bfbaf,0.0,5.000000000000001e-33,anomaly,0.0,1
11,bfbaf,abaff,known,abaff,0.0,5.000000000000001e-37,anomaly,0.0,0
12,abaff,bafff,unseen,bafbf,0.0,5.000000000000002e-41,anomaly,0.0,1
13,bafbf,afffd,unseen,acffd,0.0,5.0000000000000016e-45,anomaly,0.0,1
14,acffd,fffda,unseen,affda,0.0,5.000000000000002e-49,anomaly,0.0,1
15,affda,ffdaf,unseen,ffdaa,1.0,5.000000000000002e-49,normal,1.0,1
16,ffdaa,fdafe,unseen,adafe,0.0,5.000000000000003e-53,anomaly,0.0,1
17,adafe,dafef,unseen,cafef,0.0,5.000000000000003e-57,anomaly,0.0,1
18,cafef,afefa,known,afefa,1.0,5.000000000000003e-57,normal,1.0,0
19,afefa,fefaa,known,fefaa,1.0,5.000000000000003e-57,normal,1.0,0
20,fefaa,efaae,unseen,efaaa,0.0,5.000000000000003e-61,anomaly,0.0,1
21,efaaa,faaeb,unseen,faafb,0.0,5.000000000000003e-65,anomaly,0.0,1
22,faafb,aaebd,unseen,aaefd,0.0,5.000000000000003e-69,anomaly,0.0,1
23,aaefd,aebde,unseen,aeade,0.0,5.0000000000000036e-73,anomaly,0.0,1
24,aeade,ebdef,unseen,bbeef,0.0,5.0000000000000035e-77,anomaly,0.0,2
25,bbeef,bdeff,unseen,bfeff,0.0,5.000000000000004e-81,anomaly,0.0,1
26,bfeff,deffa,unseen,feffa,1.0,5.000000000000004e-81,normal,1.0,1
27,feffa,effaf,known,effaf,0.5,2.500000000000002e-81,normal,0.5,0
28,effaf,ffafa,known,ffafa,1.0,2.500000000000002e-81,normal,1.0,0
29,ffafa,fafaf,known,fafaf,1.0,2.500000000000002e-81,normal,1.0,0
30,fafaf,afafb,known,afafb,0.0,2.5000000000000018e-85,anomaly,0.0,0
31,afafb,fafba,unseen,cafba,0.0,2.500000000000002e-89,anomaly,0.0,1
32,cafba,afbaa,known,afbaa,1.0,2.500000000000002e-89,normal,1.0,0
33,afbaa,fbaaa,known,fbaaa,0.0,2.500000000000002e-93,anomaly,0.0,0
34,fbaaa,baaaf,known,baaaf,1.0,2.500000000000002e-93,normal,1.0,0
35,baaaf,aaafe,known,aaafe,0.25,6.250000000000005e-94,normal,0.25,0
36,aaafe,aafef,known,aafef,0.5,3.1250000000000026e-94,normal,0.5,0
37,aafef,afefa,known,afefa,0.0,3.125000000000003e-98,anomaly,0.0,0
38,afefa,fefaa,known,fefaa,1.0,3.125000000000003e-98,normal,1.0,0
39,fefaa,efaaf,known,efaaf,0.5,1.5625000000000015e-98,normal,0.5,0
40,efaaf,faaff,known,faaff,0.5,7.812500000000007e-99,normal,0.5,0
41,faaff,aaffb,unseen,aaffc,0.0,7.812500000000008e-103,anomaly,0.0,1
42,aaffc,affba,unseen,affda,0.0,7.812500000000008e-107,anomaly,0.0,1
43,affda,ffbaa,unseen,cfbaa,0.0,7.812500000000008e-111,anomaly,0.0,1
44,cfbaa,fbaad,unseen,fbaaa,1.0,7.812500000000008e-111,normal,1.0,1
45,fbaaa,baadd,unseen,bafdd,0.0,7.812500000000008e-115,anomaly,0.0,1
46,bafdd,aaddf,unseen,aadaf,0.0,7.812500000000008e-119,anomaly,0.0,1
47,aadaf,addfe,unseen,adafe,0.0,7.812500000000008e-123,anomaly,0.0,1
48,adafe,ddfef,unseen,adfbf,0.0,7.812500000000008e-127,anomaly,0.0,2
49,adfbf,dfeff,unseen,bfeff,0.0,7.812500000000008e-131,anomaly,0.0,1
50,bfeff,feffa,known,feffa,1.0,7.812500000000008e-131,normal,1.0,0
51,feffa,effad,unseen,effaf,0.5,3.906250000000004e-131,normal,0.5,1
52,effaf,ffada,unseen,ffaaa,0.0,3.906250000000004e-135,anomaly,0.0,1
53,ffaaa,fadaf,unseen,faeaf,0.0,3.9062500000000045e-139,anomaly,0.0,1
54,faeaf,adafe,known,adafe,0.0,3.9062500000000045e-143,anomaly,0.0,0
55,adafe,dafee,unseen,fafee,0.0,3.906250000000005e-147,anomaly,0.0,1
56,fafee,afeef,known,afeef,0.0,3.906250000000005e-151,anomaly,0.0,0
57,afeef,feefa,known,feefa,1.0,3.906250000000005e-151,normal,1.0,0
