time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,caccca,acccab,known,acccab,0.5,0.5,normal,0.5,0
2,acccab,cccabc,known,cccabc,0.8571428571428571,0.42857142857142855,normal,0.8571428571428571,0
3,cccabc,ccabcc,known,ccabcc,0.5,0.21428571428571427,normal,0.5,0
4,ccabcc,cabcca,known,cabcca,0.9090909090909091,0.1948051948051948,normal,0.9090909090909091,0
5,cabcca,abccaa,known,abccaa,1.0,0.1948051948051948,normal,1.0,0
6,abccaa,bccaaa,known,bccaaa,0.2,0.03896103896103896,normal,0.2,0
7,bccaaa,ccaaac,known,ccaaac,0.4,0.015584415584415584,normal,0.4,0
8,ccaaac,caaacb,known,caaacb,0.5,0.007792207792207792,normal,0.5,0
9,caaacb,aaacbc,known,aaacbc,1.0,0.007792207792207792,normal,1.0,0
10,aaacbc,aacbca,unseen,aaccca,0.0,7.792207792207792e-07,anomaly,0.0,1
11,aaccca,acbcac,unseen,acccac,0.5454545454545454,4.250295159386068e-07,normal,0.5454545454545454,1
12,acccac,cbcacc,unseen,cccacc,1.0,4.250295159386068e-07,normal,1.0,1
13,cccacc,bcacca,unseen,baacca,0.0,4.2502951593860685e-11,anomaly,0.0,1
14,baacca,caccaa,known,caccaa,0.0,4.250295159386069e-15,anomaly,0.0,0
15,caccaa,accaab,known,accaab,0.0,4.250295159386069e-19,anomaly,0.0,0
16,accaab,ccaabb,unseen,ccbabb,0.0,4.250295159386069e-23,anomaly,0.0,1
17,ccbabb,caabbc,unseen,caaabc,0.0,4.250295159386069e-27,anomaly,0.0,1
18,caaabc,aabbcc,unseen,babbcc,0.0,4.250295159386069e-31,anomaly,0.0,1
19,babbcc,abbccc,unseen,abaccc,0.0,4.2502951593860695e-35,anomaly,0.0,1
20,abaccc,bbccca,unseen,bbbcca,0.0,4.2502951593860696e-39,anomaly,0.0,1
21,bbbcca,bcccac,unseen,bcccaa,0.0,4.25029515938607e-43,anomaly,0.0,1
22,bcccaa,cccacb,unseen,cccacc,0.0,4.2502951593860705e-47,anomaly,0.0,1
23,cccacc,ccacbc,unseen,ccaccc,0.5,2.1251475796930352e-47,normal,0.5,1
24,ccaccc,cacbca,unseen,caccca,0.6,1.275088547815821e-47,normal,0.6,1
25,caccca,acbcaa,unseen,acccaa,0.5,6.375442739079105e-48,normal,0.5,1
26,acccaa,cbcaab,known,cbcaab,0.0,6.375442739079106e-52,anomaly,0.0,0
27,cbcaab,bcaabc,known,bcaabc,1.0,6.375442739079106e-52,normal,1.0,0
28,bcaabc,caabcc,known,caabcc,1.0,6.375442739079106e-52,normal,1.0,0
29,caabcc,aabcca,known,aabcca,1.0,6.375442739079106e-52,normal,1.0,0
30,aabcca,abccaa,known,abccaa,0.0,6.375442739079106e-56,anomaly,0.0,0
31,abccaa,bccaac,known,bccaac,0.8,5.100354191263285e-56,normal,0.8,0
32,bccaac,ccaacb,unseen,ccabcb,0.0,5.100354191263285e-60,anomaly,0.0,1
33,ccabcb,caacba,unseen,caacaa,0.0,5.1003541912632857e-64,anomaly,0.0,1
34,caacaa,aacbaa,unseen,aaccaa,0.0,5.100354191263286e-68,anomaly,0.0,1
35,aaccaa,acbaab,unseen,accaab,0.0,5.100354191263286e-72,anomaly,0.0,1
36,accaab,cbaabc,unseen,caaabc,0.0,5.100354191263287e-76,anomaly,0.0,1
37,caaabc,baabcc,unseen,baaccc,0.0,5.100354191263287e-80,anomaly,0.0,1
38,baaccc,aabccc,known,aabccc,0.0,5.100354191263287e-84,anomaly,0.0,0
39,aabccc,abcccc,unseen,abaccc,0.0,5.100354191263288e-88,anomaly,0.0,1
40,abaccc,bcccca,unseen,bcccaa,0.0,5.100354191263288e-92,anomaly,0.0,1
41,bcccaa,ccccaa,known,ccccaa,0.0,5.100354191263288e-96,anomaly,0.0,0
42,ccccaa,cccaaa,unseen,cccaba,0.0,5.100354191263288e-100,anomaly,0.0,1
43,cccaba,ccaaac,known,ccaaac,0.0,5.1003541912632885e-104,anomaly,0.0,0
44,ccaaac,caaacb,known,caaacb,0.5,2.5501770956316443e-104,normal,0.5,0
