time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,eabbe,abbed,unseen,abbeb,0.5,0.5,normal,0.5,1
2,abbeb,bbeda,unseen,baeda,0.0,5e-05,anomaly,0.0,1
3,baeda,bedac,unseen,bedaa,0.0,5e-09,anomaly,0.0,1
4,bedaa,edace,unseen,ebace,0.0,5e-13,anomaly,0.0,1
5,ebace,dacee,unseen,daceb,0.0,5e-17,anomaly,0.0,1
6,daceb,aceeb,unseen,aceea,0.0,5.0000000000000005e-21,anomaly,0.0,1
7,aceea,ceeba,unseen,ceeaa,0.0,5.0000000000000005e-25,anomaly,0.0,1
8,ceeaa,eebaa,unseen,bebaa,0.0,5.000000000000001e-29,anomaly,0.0,1
9,bebaa,ebaaa,known,ebaaa,1.0,5.000000000000001e-29,normal,1.0,0
10,ebaaa,baaae,known,baaae,1.0,5.000000000000001e-29,normal,1.0,0
11,baaae,aaaee,known,aaaee,0.0,5.000000000000001e-33,anomaly,0.0,0
12,aaaee,aaeee,known,aaeee,0.2,1.0000000000000002e-33,normal,0.2,0
13,aaeee,aeeec,unseen,aeeea,0.5,5.000000000000001e-34,normal,0.5,1
14,aeeea,eeeca,unseen,aeeca,0.0,5.000000000000001e-38,anomaly,0.0,1
15,aeeca,eecae,unseen,eeaae,0.0,5.000000000000001e-42,anomaly,0.0,1
16,eeaae,ecaed,unseen,eaaed,0.0,5.0000000000000015e-46,anomaly,0.0,1
17,eaaed,caede,unseen,cbede,0.0,5.000000000000002e-50,anomaly,0.0,1
18,cbede,aedea,known,aedea,0.0,5.000000000000002e-54,anomaly,0.0,0
19,aedea,edeaa,known,edeaa,1.0,5.000000000000002e-54,normal,1.0,0
20,edeaa,deaad,unseen,deaed,0.0,5.000000000000002e-58,anomaly,0.0,1
21,deaed,eaadb,unseen,eaabb,0.0,5.000000000000002e-62,anomaly,0.0,1
22,eaabb,aadbd,unseen,aabbe,1.0,5.000000000000002e-62,normal,1.0,2
23,aabbe,adbdd,unseen,adadd,0.0,5.000000000000002e-66,anomaly,0.0,1
24,adadd,dbdde,unseen,abdde,0.0,5.000000000000002e-70,anomaly,0.0,1
25,abdde,bddee,unseen,bedee,0.0,5.000000000000002e-74,anomaly,0.0,1
26,bedee,ddeea,unseen,edeea,1.0,5.000000000000002e-74,normal,1.0,1
27,edeea,deeae,known,deeae,1.0,5.000000000000002e-74,normal,1.0,0
28,deeae,eeaea,known,eeaea,0.5,2.500000000000001e-74,normal,0.5,0
29,eeaea,eaeae,known,eaeae,1.0,2.500000000000001e-74,normal,1.0,0
30,eaeae,aeaeb,known,aeaeb,0.0,2.5000000000000013e-78,anomaly,0.0,0
31,aeaeb,eaeba,unseen,eaebe,1.0,2.5000000000000013e-78,normal,1.0,1
32,eaebe,aebaa,known,aebaa,0.0,2.5000000000000014e-82,anomaly,0.0,0
33,aebaa,ebaaa,known,ebaaa,0.0,2.5000000000000014e-86,anomaly,0.0,0
34,ebaaa,baaae,known,baaae,1.0,2.5000000000000014e-86,normal,1.0,0
35,baaae,aaaed,known,aaaed,0.0,2.5000000000000014e-90,anomaly,0.0,0
36,aaaed,aaede,known,aaede,0.75,1.875000000000001e-90,normal,0.75,0
37,aaede,aedea,known,aedea,0.0,1.8750000000000011e-94,anomaly,0.0,0
38,aedea,edeaa,known,edeaa,1.0,1.8750000000000011e-94,normal,1.0,0
39,edeaa,deaae,known,deaae,0.5,9.375000000000006e-95,normal,0.5,0
40,deaae,eaaee,known,eaaee,0.5,4.687500000000003e-95,normal,0.5,0
41,eaaee,aaeea,known,aaeea,0.0,4.687500000000003e-99,anomaly,0.0,0
42,aaeea,aeeaa,known,aeeaa,0.0,4.687500000000003e-103,anomaly,0.0,0
43,aeeaa,eeaaa,known,eeaaa,1.0,4.687500000000003e-103,normal,1.0,0
44,eeaaa,eaaad,known,eaaad,0.0,4.687500000000004e-107,anomaly,0.0,0
45,eaaad,aaadc,unseen,aaade,1.0,4.687500000000004e-107,normal,1.0,1
46,aaade,aadce,known,aadce,0.0,4.687500000000004e-111,anomaly,0.0,0
47,aadce,adced,known,adced,0.0,4.687500000000005e-115,anomaly,0.0,0
48,adced,dcede,unseen,dceae,0.0,4.687500000000005e-119,anomaly,0.0,1
49,dceae,cedee,unseen,bedee,0.0,4.687500000000005e-123,anomaly,0.0,1
50,bedee,edeea,known,edeea,1.0,4.687500000000005e-123,normal,1.0,0
51,edeea,deeac,unseen,deeae,1.0,4.687500000000005e-123,normal,1.0,1
52,deeae,eeaca,unseen,eeaea,0.5,2.3437500000000026e-123,normal,0.5,1
