time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,eadeea,adeeac,known,adeeac,0.25,0.25,normal,0.25,0
2,adeeac,deeace,unseen,deeacb,1.0,0.25,normal,1.0,1
3,deeacb,eeacee,known,eeacee,0.0,2.5e-05,anomaly,0.0,0
4,eeacee,eaceea,known,eaceea,1.0,2.5e-05,normal,1.0,0
5,eaceea,aceeaa,known,aceeaa,1.0,2.5e-05,normal,1.0,0
6,aceeaa,ceeaab,unseen,ceeaae,1.0,2.5e-05,normal,1.0,1
7,ceeaae,eeaabe,unseen,eeacbe,0.0,2.5e-09,anomaly,0.0,1
8,eeacbe,eaabed,unseen,edabed,0.0,2.5e-13,anomaly,0.0,1
9,edabed,aabedd,unseen,aaeedd,0.0,2.5e-17,anomaly,0.0,1
10,aaeedd,abeddb,unseen,abedaa,0.0,2.5000000000000002e-21,anomaly,0.0,2
11,abedaa,beddbe,unseen,deddae,0.0,2.5000000000000003e-25,anomaly,0.0,2
12,deddae,eddbee,unseen,eddaee,1.0,2.5000000000000003e-25,normal,1.0,1
13,eddaee,ddbeea,unseen,dcbeea,0.0,2.5000000000000005e-29,anomaly,0.0,1
14,dcbeea,dbeeaa,unseen,dbceaa,0.0,2.5000000000000005e-33,anomaly,0.0,1
15,dbceaa,beeaac,unseen,beeaad,0.0,2.5000000000000007e-37,anomaly,0.0,1
16,beeaad,eeaacc,unseen,eeaaca,0.0,2.500000000000001e-41,anomaly,0.0,1
17,eeaaca,eaaccd,unseen,eaacdc,0.0,2.5000000000000008e-45,anomaly,0.0,2
18,eaacdc,aaccde,unseen,dacade,0.0,2.500000000000001e-49,anomaly,0.0,2
19,dacade,accdee,unseen,aaceee,0.0,2.5000000000000014e-53,anomaly,0.0,2
20,aaceee,ccdeea,unseen,ccceea,0.0,2.5000000000000015e-57,anomaly,0.0,1
21,ccceea,cdeeae,unseen,ceeaae,0.0,2.5000000000000017e-61,anomaly,0.0,2
22,ceeaae,deeaec,unseen,deeaac,0.0,2.5000000000000016e-65,anomaly,0.0,1
23,deeaac,eeaece,unseen,eeabee,0.0,2.5000000000000017e-69,anomaly,0.0,2
24,eeabee,eaecea,unseen,eaceba,0.0,2.5000000000000018e-73,anomaly,0.0,2
25,eaceba,aeceaa,unseen,aedead,0.0,2.5000000000000017e-77,anomaly,0.0,2
26,aedead,eceaac,unseen,eeaaca,0.0,2.500000000000002e-81,anomaly,0.0,2
27,eeaaca,ceaace,unseen,cedace,0.0,2.5000000000000018e-85,anomaly,0.0,1
28,cedace,eaacee,unseen,eaaeee,0.0,2.500000000000002e-89,anomaly,0.0,1
29,eaaeee,aaceea,unseen,aadeea,0.0,2.500000000000002e-93,anomaly,0.0,1
30,aadeea,aceeaa,known,aceeaa,0.0,2.5000000000000024e-97,anomaly,0.0,0
31,aceeaa,ceeaae,known,ceeaae,1.0,2.5000000000000024e-97,normal,1.0,0
