time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,faeefa,aeefad,unseen,aeefaa,1.0,1.0,normal,1.0,1
2,aeefaa,eefadf,unseen,befadf,0.0,0.0001,anomaly,0.0,1
3,befadf,efadff,known,efadff,0.0,1e-08,anomaly,0.0,0
4,efadff,fadffa,known,fadffa,1.0,1e-08,normal,1.0,0
5,fadffa,adffaa,known,adffaa,1.0,1e-08,normal,1.0,0
6,adffaa,dffaab,unseen,dfeaab,0.0,1e-12,anomaly,0.0,1
7,dfeaab,ffaabf,unseen,ffaaff,0.0,1e-16,anomaly,0.0,1
8,ffaaff,faabfd,unseen,ffabff,0.0,1.0000000000000001e-20,anomaly,0.0,2
9,ffabff,aabfde,unseen,aaffdc,0.0,1.0000000000000001e-24,anomaly,0.0,2
10,aaffdc,abfdeb,unseen,aafeeb,0.0,1.0000000000000002e-28,anomaly,0.0,2
11,aafeeb,bfdebf,unseen,bbdeff,0.0,1.0000000000000002e-32,anomaly,0.0,2
12,bbdeff,fdebff,unseen,ffabff,0.0,1.0000000000000003e-36,anomaly,0.0,2
13,ffabff,debffa,unseen,aebffe,0.0,1.0000000000000003e-40,anomaly,0.0,2
14,aebffe,ebffaa,unseen,abffaa,0.0,1.0000000000000003e-44,anomaly,0.0,1
15,abffaa,bffaac,unseen,bffaaf,1.0,1.0000000000000003e-44,normal,1.0,1
16,bffaaf,ffaacc,unseen,ffaace,0.0,1.0000000000000004e-48,anomaly,0.0,1
17,ffaace,faacce,unseen,faaefe,0.0,1.0000000000000006e-52,anomaly,0.0,2
18,faaefe,aaccef,unseen,caccef,0.0,1.0000000000000006e-56,anomaly,0.0,1
19,caccef,acceff,unseen,accefd,1.0,1.0000000000000006e-56,normal,1.0,1
20,accefd,cceffa,unseen,ccffab,0.0,1.0000000000000007e-60,anomaly,0.0,2
21,ccffab,ceffaf,unseen,aeffaa,0.0,1.0000000000000006e-64,anomaly,0.0,2
22,aeffaa,effafd,unseen,effacb,0.0,1.0000000000000007e-68,anomaly,0.0,2
23,effacb,ffafde,unseen,ffaace,0.0,1.0000000000000007e-72,anomaly,0.0,2
24,ffaace,fafdea,unseen,fadfea,0.0,1.0000000000000007e-76,anomaly,0.0,2
25,fadfea,afdeaa,unseen,adfeaa,1.0,1.0000000000000007e-76,normal,1.0,2
26,adfeaa,fdeaad,unseen,fbefad,0.0,1.0000000000000007e-80,anomaly,0.0,2
27,fbefad,deaadf,unseen,befadf,1.0,1.0000000000000007e-80,normal,1.0,2
28,befadf,eaadff,unseen,efadff,0.0,1.0000000000000007e-84,anomaly,0.0,1
29,efadff,aadffa,unseen,aaaffa,0.0,1.0000000000000008e-88,anomaly,0.0,1
30,aaaffa,adffaa,known,adffaa,0.0,1.0000000000000008e-92,anomaly,0.0,0
31,adffaa,dffaaf,known,dffaaf,1.0,1.0000000000000008e-92,normal,1.0,0
32,dffaaf,ffaafc,unseen,ffacfc,0.0,1.000000000000001e-96,anomaly,0.0,1
33,ffacfc,faafca,unseen,faaffa,0.0,1.000000000000001e-100,anomaly,0.0,1
34,faaffa,aafcaa,unseen,aaffaa,0.3333333333333333,3.333333333333337e-101,normal,0.3333333333333333,1
35,aaffaa,afcaad,unseen,dfcaaf,0.0,3.333333333333337e-105,anomaly,0.0,2
36,dfcaaf,fcaadf,unseen,fcaaff,1.0,3.333333333333337e-105,normal,1.0,1
37,fcaaff,caadfe,unseen,cafefe,0.0,3.333333333333337e-109,anomaly,0.0,2
38,cafefe,aadfef,unseen,fadfea,0.0,3.3333333333333374e-113,anomaly,0.0,2
39,fadfea,adfeff,unseen,adfeaa,1.0,3.3333333333333374e-113,normal,1.0,2
40,adfeaa,dfeffa,unseen,afefea,0.0,3.333333333333337e-117,anomaly,0.0,2
41,afefea,feffab,unseen,aeffaa,0.0,3.3333333333333374e-121,anomaly,0.0,2
42,aeffaa,effabb,unseen,effacb,0.0,3.3333333333333375e-125,anomaly,0.0,1
43,effacb,ffabbf,unseen,ffabff,0.0,3.3333333333333374e-129,anomaly,0.0,1
44,ffabff,fabbfd,unseen,facbfc,0.0,3.3333333333333375e-133,anomaly,0.0,2
45,facbfc,abbfde,unseen,aebffe,0.0,3.333333333333338e-137,anomaly,0.0,2
46,aebffe,bbfdeb,unseen,ebffeb,1.0,3.333333333333338e-137,normal,1.0,2
47,ebffeb,bfdebd,unseen,bffebc,1.0,3.333333333333338e-137,normal,1.0,2
48,bffebc,fdebda,unseen,fdbdfa,0.0,3.333333333333338e-141,anomaly,0.0,2
