time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,caaac,aaacc,known,aaacc,0.8666666666666667,0.8666666666666667,normal,0.8666666666666667,0
2,aaacc,aacca,known,aacca,0.35294117647058826,0.3058823529411765,normal,0.35294117647058826,0
3,aacca,accab,known,accab,0.2857142857142857,0.08739495798319329,normal,0.2857142857142857,0
4,accab,ccabc,unseen,ccaac,0.0,8.739495798319328e-06,anomaly,0.0,1
5,ccaac,cabcc,known,cabcc,0.0,8.739495798319329e-10,anomaly,0.0,0
6,cabcc,abcca,known,abcca,0.0,8.73949579831933e-14,anomaly,0.0,0
7,abcca,bccaa,known,bccaa,0.0,8.73949579831933e-18,anomaly,0.0,0
8,bccaa,ccaaa,known,ccaaa,1.0,8.73949579831933e-18,normal,1.0,0
9,ccaaa,caaaa,known,caaaa,0.0,8.73949579831933e-22,anomaly,0.0,0
10,caaaa,aaaac,known,aaaac,1.0,8.73949579831933e-22,normal,1.0,0
11,aaaac,aaacc,known,aaacc,0.3,2.6218487394957994e-22,normal,0.3,0
12,aaacc,aaccc,known,aaccc,0.4117647058823529,1.0795847750865056e-22,normal,0.4117647058823529,0
13,aaccc,acccb,known,acccb,0.1111111111111111,1.1995386389850061e-23,anomaly,0.1111111111111111,0
14,acccb,cccba,known,cccba,0.5,5.997693194925031e-24,normal,0.5,0
15,cccba,ccbac,known,ccbac,1.0,5.997693194925031e-24,normal,1.0,0
16,ccbac,cbacc,known,cbacc,0.0,5.997693194925031e-28,anomaly,0.0,0
17,cbacc,baccc,known,baccc,1.0,5.997693194925031e-28,normal,1.0,0
18,baccc,accca,known,accca,0.3333333333333333,1.9992310649750103e-28,normal,0.3333333333333333,0
19,accca,cccaa,known,cccaa,0.8571428571428571,1.7136266271214373e-28,normal,0.8571428571428571,0
20,cccaa,ccaac,known,ccaac,0.5555555555555556,9.52014792845243e-29,normal,0.5555555555555556,0
21,ccaac,caaca,known,caaca,0.4,3.808059171380972e-29,normal,0.4,0
22,caaca,aacab,unseen,accab,0.0,3.808059171380972e-33,anomaly,0.0,1
23,accab,acabc,known,acabc,0.0,3.808059171380972e-37,anomaly,0.0,0
24,acabc,cabcc,known,cabcc,0.0,3.8080591713809726e-41,anomaly,0.0,0
25,cabcc,abccc,known,abccc,1.0,3.8080591713809726e-41,normal,1.0,0
26,abccc,bccca,known,bccca,1.0,3.8080591713809726e-41,normal,1.0,0
27,bccca,cccac,known,cccac,0.0,3.808059171380973e-45,anomaly,0.0,0
28,cccac,ccaca,known,ccaca,0.2857142857142857,1.0880169061088495e-45,normal,0.2857142857142857,0
29,ccaca,cacac,known,cacac,0.8,8.704135248870797e-46,normal,0.8,0
30,cacac,acaca,known,acaca,0.1,8.704135248870797e-47,anomaly,0.1,0
31,acaca,cacaa,known,cacaa,0.5555555555555556,4.83563069381711e-47,normal,0.5555555555555556,0
32,cacaa,acaaa,known,acaaa,0.5,2.417815346908555e-47,normal,0.5,0
33,acaaa,caaaa,known,caaaa,0.625,1.511134591817847e-47,normal,0.625,0
34,caaaa,aaaac,known,aaaac,1.0,1.511134591817847e-47,normal,1.0,0
35,aaaac,aaacc,known,aaacc,0.3,4.533403775453541e-48,normal,0.3,0
36,aaacc,aaccc,known,aaccc,0.4117647058823529,1.8666956722455756e-48,normal,0.4117647058823529,0
37,aaccc,accca,known,accca,0.4444444444444444,8.296425209980335e-49,normal,0.4444444444444444,0
38,accca,cccaa,known,cccaa,0.8571428571428571,7.111221608554573e-49,normal,0.8571428571428571,0
39,cccaa,ccaac,known,ccaac,0.5555555555555556,3.950678671419208e-49,normal,0.5555555555555556,0
40,ccaac,caacc,known,caacc,0.2,7.901357342838415e-50,normal,0.2,0
41,caacc,aacca,known,aacca,0.0,7.901357342838416e-54,anomaly,0.0,0
42,aacca,accaa,known,accaa,0.5714285714285714,4.515061338764809e-54,normal,0.5714285714285714,0
43,accaa,ccaaa,known,ccaaa,0.8333333333333334,3.7625511156373407e-54,normal,0.8333333333333334,0
44,ccaaa,caaab,known,caaab,0.07692307692307693,2.8942700889518006e-55,anomaly,0.07692307692307693,0
45,caaab,aaabb,unseen,aaabc,1.0,2.8942700889518006e-55,normal,1.0,1
46,aaabc,aabbc,known,aabbc,0.0,2.8942700889518008e-59,anomaly,0.0,0
47,aabbc,abbcc,known,abbcc,0.5,1.4471350444759004e-59,normal,0.5,0
48,abbcc,bbccc,known,bbccc,1.0,1.4471350444759004e-59,normal,1.0,0
49,bbccc,bcccc,known,bcccc,1.0,1.4471350444759004e-59,normal,1.0,0
50,bcccc,cccca,known,cccca,1.0,1.4471350444759004e-59,normal,1.0,0
51,cccca,cccab,unseen,accab,0.0,1.4471350444759004e-63,anomaly,0.0,1
52,accab,ccaba,known,ccaba,1.0,1.4471350444759004e-63,normal,1.0,0
53,ccaba,cabac,known,cabac,1.0,1.4471350444759004e-63,normal,1.0,0
54,cabac,abacc,known,abacc,1.0,1.4471350444759004e-63,normal,1.0,0
55,abacc,baccc,known,baccc,0.2857142857142857,4.134671555645429e-64,normal,0.2857142857142857,0
56,baccc,acccc,known,acccc,0.3333333333333333,1.3782238518818097e-64,normal,0.3333333333333333,0
57,acccc,cccca,known,cccca,1.0,1.3782238518818097e-64,normal,1.0,0
58,cccca,cccac,known,cccac,0.8571428571428571,1.1813347301844082e-64,normal,0.8571428571428571,0
59,cccac,ccaca,known,ccaca,0.2857142857142857,3.3752420862411664e-65,normal,0.2857142857142857,0
60,ccaca,cacaa,known,cacaa,0.0,3.3752420862411667e-69,anomaly,0.0,0
61,cacaa,acaac,known,acaac,0.375,1.2657157823404376e-69,normal,0.375,0
62,acaac,caaca,known,caaca,0.3333333333333333,4.2190526078014584e-70,normal,0.3333333333333333,0
63,caaca,aacac,known,aacac,0.8,3.375242086241167e-70,normal,0.8,0
64,aacac,acaca,known,acaca,0.7142857142857143,2.4108872044579764e-70,normal,0.7142857142857143,0
65,acaca,cacaa,known,cacaa,0.5555555555555556,1.3393817802544315e-70,normal,0.5555555555555556,0
66,cacaa,acaaa,known,acaaa,0.5,6.696908901272157e-71,normal,0.5,0
67,acaaa,caaab,known,caaab,0.125,8.371136126590197e-72,anomaly,0.125,0
68,caaab,aaabc,known,aaabc,1.0,8.371136126590197e-72,normal,1.0,0
69,aaabc,aabcc,known,aabcc,0.6666666666666666,5.580757417726797e-72,normal,0.6666666666666666,0
70,aabcc,abccc,known,abccc,0.3333333333333333,1.860252472575599e-72,normal,0.3333333333333333,0
71,abccc,bccca,known,bccca,1.0,1.860252472575599e-72,normal,1.0,0
72,bccca,cccac,known,cccac,0.0,1.8602524725755992e-76,anomaly,0.0,0
73,cccac,ccacc,known,ccacc,0.5714285714285714,1.0630014129003423e-76,normal,0.5714285714285714,0
74,ccacc,caccb,known,caccb,0.5,5.315007064501711e-77,normal,0.5,0
75,caccb,accbb,unseen,accab,0.0,5.315007064501711e-81,anomaly,0.0,1
76,accab,ccbba,unseen,ccbca,0.0,5.315007064501712e-85,anomaly,0.0,1
77,ccbca,cbbab,unseen,cbcab,0.0,5.315007064501712e-89,anomaly,0.0,1
78,cbcab,bbaba,unseen,cbaba,0.0,5.315007064501713e-93,anomaly,0.0,1
79,cbaba,babab,unseen,bcbab,0.0,5.315007064501713e-97,anomaly,0.0,1
80,bcbab,ababb,unseen,ababc,0.0,5.3150070645017136e-101,anomaly,0.0,1
81,ababc,babba,unseen,babca,1.0,5.3150070645017136e-101,normal,1.0,1
82,babca,abbac,known,abbac,0.0,5.315007064501714e-105,anomaly,0.0,0
83,abbac,bbaca,unseen,bcaca,0.0,5.315007064501714e-109,anomaly,0.0,1
84,bcaca,bacaa,known,bacaa,0.0,5.315007064501713e-113,anomaly,0.0,0
85,bacaa,acaaa,known,acaaa,1.0,5.315007064501713e-113,normal,1.0,0
86,acaaa,caaab,known,caaab,0.125,6.643758830627142e-114,anomaly,0.125,0
87,caaab,aaabc,known,aaabc,1.0,6.643758830627142e-114,normal,1.0,0
88,aaabc,aabca,known,aabca,0.3333333333333333,2.214586276875714e-114,normal,0.3333333333333333,0
