time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,abc,bcb,known,bcb,0.6,0.6,normal,0.6,0
2,bcb,cbc,known,cbc,0.26865671641791045,0.16119402985074627,normal,0.26865671641791045,0
3,cbc,bcb,known,bcb,0.5443037974683544,0.08773852257698847,normal,0.5443037974683544,0
4,bcb,cba,known,cba,0.14925373134328357,0.013095301877162457,anomaly,0.14925373134328357,0
5,cba,bab,known,bab,0.53125,0.0069568791222425555,normal,0.53125,0
6,bab,aba,known,aba,0.44642857142857145,0.0031057496081439984,normal,0.44642857142857145,0
7,aba,baa,known,baa,0.5317919075144508,0.001651612508377155,normal,0.5317919075144508,0
8,baa,aab,known,aab,0.3701657458563536,0.0006113703760291127,normal,0.3701657458563536,0
9,aab,aba,known,aba,0.5166666666666667,0.00031587469428170825,normal,0.5166666666666667,0
10,aba,bab,known,bab,0.4277456647398844,0.00013511403108003704,normal,0.4277456647398844,0
11,bab,abb,known,abb,0.49404761904761907,6.675276535501831e-05,normal,0.49404761904761907,0
12,abb,bba,known,bba,0.27167630057803466,1.8135144345004972e-05,normal,0.27167630057803466,0
13,bba,bab,known,bab,0.4779874213836478,8.668370881889169e-06,normal,0.4779874213836478,0
14,bab,abb,known,abb,0.49404761904761907,4.282587995219054e-06,normal,0.49404761904761907,0
15,abb,bbb,known,bbb,0.6127167630057804,2.624013453718033e-06,normal,0.6127167630057804,0
16,bbb,bbc,known,bbc,0.17537313432835822,4.601814638983118e-07,anomaly,0.17537313432835822,0
17,bbc,bcb,known,bcb,0.47586206896551725,2.1898290351023114e-07,normal,0.47586206896551725,0
18,bcb,cbb,known,cbb,0.5223880597014925,1.143940540725088e-07,normal,0.5223880597014925,0
19,cbb,bbc,known,bbc,0.23703703703703705,2.7115627632002086e-08,normal,0.23703703703703705,0
20,bbc,bcb,known,bcb,0.47586206896551725,1.2903298666263062e-08,normal,0.47586206896551725,0
21,bcb,cbb,known,cbb,0.5223880597014925,6.740529154018017e-09,normal,0.5223880597014925,0
22,cbb,bbb,known,bbb,0.6148148148148148,4.1441771835814475e-09,normal,0.6148148148148148,0
23,bbb,bbb,known,bbb,0.6380597014925373,2.6442324566881623e-09,normal,0.6380597014925373,0
24,bbb,bbb,known,bbb,0.6380597014925373,1.6871781719913274e-09,normal,0.6380597014925373,0
25,bbb,bbb,known,bbb,0.6380597014925373,1.0765204007855112e-09,normal,0.6380597014925373,0
26,bbb,bbb,known,bbb,0.6380597014925373,6.8688428557583e-10,normal,0.6380597014925373,0
27,bbb,bbc,known,bbc,0.17537313432835822,1.204610500823284e-10,anomaly,0.17537313432835822,0
28,bbc,bcb,known,bcb,0.47586206896551725,5.732284452193558e-11,normal,0.47586206896551725,0
29,bcb,cba,known,cba,0.14925373134328357,8.555648436109787e-12,anomaly,0.14925373134328357,0
30,cba,bab,known,bab,0.53125,4.545188231683325e-12,normal,0.53125,0
31,bab,aba,known,aba,0.44642857142857145,2.0291018891443415e-12,normal,0.44642857142857145,0
32,aba,bab,known,bab,0.4277456647398844,8.679395363970016e-13,normal,0.4277456647398844,0
33,bab,abb,known,abb,0.49404761904761907,4.2880346143423294e-13,normal,0.49404761904761907,0
34,abb,bbc,known,bbc,0.10982658959537572,4.709402177601402e-14,anomaly,0.10982658959537572,0
