time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,aabaaa,abaaaa,known,abaaaa,0.7692307692307693,0.7692307692307693,normal,0.7692307692307693,0
2,abaaaa,baaaaa,known,baaaaa,0.8823529411764706,0.6787330316742082,normal,0.8823529411764706,0
3,baaaaa,aaaaaa,known,aaaaaa,0.74,0.502262443438914,normal,0.74,0
4,aaaaaa,aaaaab,known,aaaaab,0.04441776710684274,0.022309376239183457,anomaly,0.04441776710684274,0
5,aaaaab,aaaabb,known,aaaabb,0.45098039215686275,0.010061091245121952,normal,0.45098039215686275,0
6,aaaabb,aaabbb,known,aaabbb,0.5357142857142857,0.00538987030988676,normal,0.5357142857142857,0
7,aaabbb,aabbba,known,aabbba,0.38461538461538464,0.0020730270422641387,normal,0.38461538461538464,0
8,aabbba,abbbaa,known,abbbaa,0.6923076923076923,0.0014351725677213267,normal,0.6923076923076923,0
9,abbbaa,bbbaab,known,bbbaab,0.42857142857142855,0.0006150739575948543,normal,0.42857142857142855,0
10,bbbaab,bbaaba,known,bbaaba,0.14285714285714285,8.786770822783631e-05,anomaly,0.14285714285714285,0
11,bbaaba,baabaa,known,baabaa,0.625,5.49173176423977e-05,normal,0.625,0
12,baabaa,aabaaa,known,aabaaa,0.6363636363636364,3.494738395425308e-05,normal,0.6363636363636364,0
13,aabaaa,abaaab,known,abaaab,0.23076923076923078,8.064780912519942e-06,normal,0.23076923076923078,0
14,abaaab,baaabb,known,baaabb,0.46153846153846156,3.7222065750092042e-06,normal,0.46153846153846156,0
15,baaabb,aaabba,known,aaabba,0.26666666666666666,9.925884200024544e-07,normal,0.26666666666666666,0
16,aaabba,aabbaa,known,aabbaa,0.8125,8.064780912519943e-07,normal,0.8125,0
17,aabbaa,abbaaa,known,abbaaa,0.8,6.451824730015954e-07,normal,0.8,0
18,abbaaa,bbaaaa,known,bbaaaa,0.7777777777777778,5.01808590112352e-07,normal,0.7777777777777778,0
19,bbaaaa,baaaab,known,baaaab,0.2857142857142857,1.4337388288924342e-07,normal,0.2857142857142857,0
20,baaaab,aaaabb,known,aaaabb,0.4166666666666667,5.973911787051809e-08,normal,0.4166666666666667,0
21,aaaabb,aaabba,known,aaabba,0.42857142857142855,2.5602479087364894e-08,normal,0.42857142857142855,0
22,aaabba,aabbaa,known,aabbaa,0.8125,2.0802014258483977e-08,normal,0.8125,0
23,aabbaa,abbaab,known,abbaab,0.2,4.1604028516967955e-09,normal,0.2,0
24,abbaab,bbaaba,known,bbaaba,0.8571428571428571,3.5660595871686816e-09,normal,0.8571428571428571,0
25,bbaaba,baabab,known,baabab,0.375,1.3372723451882556e-09,normal,0.375,0
26,baabab,aababa,known,aababa,0.3333333333333333,4.457574483960852e-10,normal,0.3333333333333333,0
27,aababa,ababaa,known,ababaa,0.8,3.566059587168682e-10,normal,0.8,0
28,ababaa,babaaa,known,babaaa,0.6666666666666666,2.3773730581124543e-10,normal,0.6666666666666666,0
29,babaaa,abaaaa,known,abaaaa,0.5,1.1886865290562272e-10,normal,0.5,0
30,abaaaa,baaaaa,known,baaaaa,0.8823529411764706,1.0488410550496122e-10,normal,0.8823529411764706,0
31,baaaaa,aaaaaa,known,aaaaaa,0.74,7.76142380736713e-11,normal,0.74,0
32,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,7.416678692273992e-11,normal,0.9555822328931572,0
33,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,7.087246385414283e-11,normal,0.9555822328931572,0
34,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,6.772446726038137e-11,normal,0.9555822328931572,0
35,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,6.471629764617475e-11,normal,0.9555822328931572,0
36,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,6.184174420930985e-11,normal,0.9555822328931572,0
37,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,5.909487201753978e-11,normal,0.9555822328931572,0
38,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,5.647000975505602e-11,normal,0.9555822328931572,0
39,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,5.39617380132348e-11,normal,0.9555822328931572,0
40,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,5.156487810148247e-11,normal,0.9555822328931572,0
41,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,4.9274481355078086e-11,normal,0.9555822328931572,0
42,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,4.708581891793776e-11,normal,0.9555822328931572,0
43,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,4.499437197920583e-11,normal,0.9555822328931572,0
44,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,4.299582244351482e-11,normal,0.9555822328931572,0
45,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,4.1086044015651615e-11,normal,0.9555822328931572,0
46,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.926109368122291e-11,normal,0.9555822328931572,0
47,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.7517203565730416e-11,normal,0.9555822328931572,0
48,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.585077315524779e-11,normal,0.9555822328931572,0
49,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.425836186263774e-11,normal,0.9555822328931572,0
50,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.273668192396115e-11,normal,0.9555822328931572,0
51,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,3.1282591610411856e-11,normal,0.9555822328931572,0
52,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.989308874176211e-11,normal,0.9555822328931572,0
53,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.8565304487926338e-11,normal,0.9555822328931572,0
54,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.7296497445845577e-11,normal,0.9555822328931572,0
55,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.608404797946348e-11,normal,0.9555822328931572,0
56,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.492545281110796e-11,normal,0.9555822328931572,0
57,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.381831985311157e-11,normal,0.9555822328931572,0
58,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.276036326899977e-11,normal,0.9555822328931572,0
59,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.17493987540502e-11,normal,0.9555822328931572,0
60,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,2.078333902547894e-11,normal,0.9555822328931572,0
61,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.9860189512942662e-11,normal,0.9555822328931572,0
62,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.8978044240459013e-11,normal,0.9555822328931572,0
63,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.8135081891242945e-11,normal,0.9555822328931572,0
64,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.7329562047334195e-11,normal,0.9555822328931572,0
65,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.6559821596252125e-11,normal,0.9555822328931572,0
66,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.5824271297258934e-11,normal,0.9555822328931572,0
67,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.512139250014179e-11,normal,0.9555822328931572,0
68,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.4449734009739335e-11,normal,0.9555822328931572,0
69,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.3807909089738909e-11,normal,0.9555822328931572,0
70,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.319459259955843e-11,normal,0.9555822328931572,0
71,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.2608518258401572e-11,normal,0.9555822328931572,0
72,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.2048476030837517e-11,normal,0.9555822328931572,0
73,aaaaaa,aaaaaa,known,aaaaaa,0.9555822328931572,1.1513309628507399e-11,normal,0.9555822328931572,0
74,aaaaaa,aaaaab,known,aaaaab,0.04441776710684274,5.113955057080118e-13,anomaly,0.04441776710684274,0
75,aaaaab,aaaabb,known,aaaabb,0.45098039215686275,2.306293457114563e-13,normal,0.45098039215686275,0
76,aaaabb,aaabbb,known,aaabbb,0.5357142857142857,1.2355143520256586e-13,normal,0.5357142857142857,0
77,aaabbb,aabbba,known,aabbba,0.38461538461538464,4.751978277021764e-14,normal,0.38461538461538464,0
78,aabbba,abbbaa,known,abbbaa,0.6923076923076923,3.289831114861221e-14,normal,0.6923076923076923,0
79,abbbaa,bbbaaa,known,bbbaaa,0.5714285714285714,1.879903494206412e-14,normal,0.5714285714285714,0
80,bbbaaa,bbaaaa,known,bbaaaa,0.5833333333333334,1.0966103716204071e-14,normal,0.5833333333333334,0
81,bbaaaa,baaaab,known,baaaab,0.2857142857142857,3.1331724903440202e-15,normal,0.2857142857142857,0
82,baaaab,aaaaba,known,aaaaba,0.5833333333333334,1.8276839527006786e-15,normal,0.5833333333333334,0
83,aaaaba,aaabaa,known,aaabaa,0.8857142857142857,1.6188057866777438e-15,normal,0.8857142857142857,0
84,aaabaa,aabaab,known,aabaab,0.15789473684210525,2.556009136859595e-16,anomaly,0.15789473684210525,0
85,aabaab,abaabb,known,abaabb,0.2,5.112018273719191e-17,normal,0.2,0
86,abaabb,baabba,known,baabba,0.4,2.0448073094876764e-17,normal,0.4,0
87,baabba,aabbaa,known,aabbaa,0.7,1.4313651166413735e-17,normal,0.7,0
88,aabbaa,abbaab,known,abbaab,0.2,2.862730233282747e-18,normal,0.2,0
89,abbaab,bbaabb,known,bbaabb,0.14285714285714285,4.0896146189753527e-19,anomaly,0.14285714285714285,0
90,bbaabb,baabbb,known,baabbb,0.38461538461538464,1.572928699605905e-19,normal,0.38461538461538464,0
91,baabbb,aabbbb,known,aabbbb,0.5714285714285714,8.988163997748028e-20,normal,0.5714285714285714,0
