time_step,actual_label,prediction_probability,decision
1,0,0.40180274844169617,normal
2,0,0.26402944326400757,normal
3,0,0.2413177490234375,normal
4,0,0.25690987706184387,normal
5,0,0.2776092290878296,normal
6,0,0.25712502002716064,normal
7,0,0.2464703470468521,normal
8,0,0.24639008939266205,normal
9,0,0.31799736618995667,normal
10,0,0.33888009190559387,normal
11,0,0.33567214012145996,normal
12,0,0.28079167008399963,normal
13,0,0.2544420063495636,normal
14,0,0.28894200921058655,normal
15,0,0.31437307596206665,normal
16,0,0.3059230148792267,normal
17,0,0.2780439257621765,normal
18,0,0.3165847063064575,normal
19,0,0.46394917368888855,normal
20,0,0.4375728666782379,normal
21,0,0.3414013683795929,normal
22,0,0.35541895031929016,normal
23,0,0.45650210976600647,normal
24,0,0.6119962930679321,anomaly
25,0,0.5487415790557861,anomaly
26,0,0.3963288366794586,normal
27,0,0.3179963231086731,normal
28,0,0.41838395595550537,normal
29,0,0.4134541451931,normal
30,0,0.4330722391605377,normal
31,0,0.347232460975647,normal
32,0,0.3760780096054077,normal
33,0,0.5432076454162598,anomaly
34,0,0.5367802381515503,anomaly
35,0,0.5820671319961548,anomaly
36,0,0.4289088249206543,normal
37,0,0.3683894872665405,normal
38,0,0.37062913179397583,normal
39,0,0.3327619433403015,normal
40,0,0.3194303512573242,normal
41,0,0.3691069483757019,normal
42,0,0.5245143175125122,anomaly
43,0,0.5088458061218262,anomaly
44,0,0.41108080744743347,normal
45,0,0.3447299897670746,normal
46,0,0.39427098631858826,normal
47,0,0.4401329457759857,normal
48,0,0.4734036326408386,normal
49,0,0.33175942301750183,normal
50,0,0.2674914300441742,normal
51,0,0.305558979511261,normal
52,0,0.31564897298812866,normal
53,0,0.30099013447761536,normal
54,0,0.2426718771457672,normal
55,0,0.2539524734020233,normal
56,0,0.302046537399292,normal
57,0,0.2866440713405609,normal
58,0,0.35700011253356934,normal
59,0,0.27427712082862854,normal
60,0,0.24234172701835632,normal
61,0,0.24258460104465485,normal
62,0,0.2351091504096985,normal
63,0,0.2249247431755066,normal
64,0,0.23229697346687317,normal
65,0,0.26892030239105225,normal
66,0,0.2870936095714569,normal
67,0,0.272929310798645,normal
68,0,0.24097926914691925,normal
69,0,0.24418732523918152,normal
70,0,0.26446714997291565,normal
71,0,0.32471081614494324,normal
72,0,0.33555713295936584,normal
73,0,0.2701747417449951,normal
74,0,0.31524115800857544,normal
75,0,0.37736478447914124,normal
76,0,0.3933715522289276,normal
77,0,0.3294360935688019,normal
78,0,0.29724031686782837,normal
79,0,0.3217637836933136,normal
80,0,0.38351550698280334,normal
81,0,0.4346175193786621,normal
82,0,0.317904531955719,normal
83,0,0.24633613228797913,normal
84,0,0.2584206163883209,normal
85,0,0.2645166218280792,normal
86,0,0.2937496602535248,normal
87,0,0.2427927404642105,normal
88,0,0.24921098351478577,normal
89,0,0.275804340839386,normal
90,0,0.27175813913345337,normal
91,0,0.3596048951148987,normal
92,0,0.2561802268028259,normal
93,0,0.27473458647727966,normal
94,0,0.38750892877578735,normal
95,0,0.45927706360816956,normal
96,0,0.5059770345687866,anomaly
97,0,0.3009672462940216,normal
98,0,0.3616512715816498,normal
99,0,0.579493522644043,anomaly
100,0,0.608877420425415,anomaly
101,0,0.6494421362876892,anomaly
