time_step,actual_label,prediction_probability,decision
1,0,0.3732253313064575,normal
2,0,0.21966563165187836,normal
3,0,0.19614370167255402,normal
4,0,0.20267775654792786,normal
5,0,0.23924146592617035,normal
6,0,0.2163364142179489,normal
7,0,0.20595256984233856,normal
8,0,0.19000160694122314,normal
9,0,0.24683885276317596,normal
10,0,0.2779514789581299,normal
11,0,0.29028740525245667,normal
12,0,0.23831477761268616,normal
13,0,0.19598720967769623,normal
14,0,0.22770671546459198,normal
15,0,0.2675001621246338,normal
16,0,0.2603340148925781,normal
17,0,0.21602433919906616,normal
18,0,0.23586994409561157,normal
19,0,0.3905036151409149,normal
20,0,0.3977361023426056,normal
21,0,0.2825545072555542,normal
22,0,0.2798350751399994,normal
23,0,0.34895041584968567,normal
24,0,0.587454080581665,anomaly
25,0,0.5357667803764343,anomaly
26,0,0.35176315903663635,normal
27,0,0.24337129294872284,normal
28,0,0.3401370048522949,normal
29,0,0.34525561332702637,normal
30,0,0.3830009996891022,normal
31,0,0.2870483696460724,normal
32,0,0.2887468636035919,normal
33,0,0.47580423951148987,normal
34,0,0.46797168254852295,normal
35,0,0.5746996402740479,anomaly
36,0,0.36857926845550537,normal
37,0,0.29446735978126526,normal
38,0,0.31706759333610535,normal
39,0,0.277132511138916,normal
40,0,0.25424957275390625,normal
41,0,0.2773171067237854,normal
42,0,0.4571179747581482,normal
43,0,0.4628615081310272,normal
44,0,0.36392369866371155,normal
45,0,0.2758406400680542,normal
46,0,0.308641642332077,normal
47,0,0.3611077070236206,normal
48,0,0.44319504499435425,normal
49,0,0.28670480847358704,normal
50,0,0.20909275114536285,normal
51,0,0.24167342483997345,normal
52,0,0.26667946577072144,normal
53,0,0.2529052197933197,normal
54,0,0.20991989970207214,normal
55,0,0.19700060784816742,normal
56,0,0.24354924261569977,normal
57,0,0.22941000759601593,normal
58,0,0.31090930104255676,normal
59,0,0.22785821557044983,normal
60,0,0.20012836158275604,normal
61,0,0.21388965845108032,normal
62,0,0.2045173943042755,normal
63,0,0.18625128269195557,normal
64,0,0.18152686953544617,normal
65,0,0.21041925251483917,normal
66,0,0.24206304550170898,normal
67,0,0.23946169018745422,normal
68,0,0.20420479774475098,normal
69,0,0.18553979694843292,normal
70,0,0.20895837247371674,normal
71,0,0.2662009298801422,normal
72,0,0.2913457453250885,normal
73,0,0.21233436465263367,normal
74,0,0.24425965547561646,normal
75,0,0.3015662729740143,normal
76,0,0.33536002039909363,normal
77,0,0.2810627520084381,normal
78,0,0.23871459066867828,normal
79,0,0.24508126080036163,normal
80,0,0.30426156520843506,normal
81,0,0.3882812559604645,normal
82,0,0.28159141540527344,normal
83,0,0.199029803276062,normal
84,0,0.20547546446323395,normal
85,0,0.21599268913269043,normal
86,0,0.24799403548240662,normal
87,0,0.21759754419326782,normal
88,0,0.19395121932029724,normal
89,0,0.21487736701965332,normal
90,0,0.22568072378635406,normal
91,0,0.3254164755344391,normal
92,0,0.21728608012199402,normal
93,0,0.19975417852401733,normal
94,0,0.2973792850971222,normal
95,0,0.3927972614765167,normal
96,0,0.4992431700229645,normal
97,0,0.2480260282754898,normal
98,0,0.27515169978141785,normal
99,0,0.5167771577835083,anomaly
100,0,0.5404776930809021,anomaly
101,0,0.6930596828460693,anomaly
102,0,0.37239331007003784,normal
103,0,0.24014006555080414,normal
104,0,0.21793854236602783,normal
105,0,0.279381662607193,normal
106,0,0.2467067986726761,normal
107,0,0.235012948513031,normal
108,0,0.19054996967315674,normal
109,0,0.1876673400402069,normal
110,0,0.22256511449813843,normal
111,0,0.2124657779932022,normal
112,0,0.2726253271102905,normal
113,0,0.2008034586906433,normal
114,0,0.18653357028961182,normal
115,0,0.18652451038360596,normal
116,0,0.2026885598897934,normal
117,0,0.21252353489398956,normal
118,0,0.19856475293636322,normal
119,0,0.1833108365535736,normal
120,0,0.20914660394191742,normal
121,0,0.23741893470287323,normal
122,0,0.40569648146629333,normal
123,0,0.42706239223480225,normal
124,0,0.28990039229393005,normal
125,0,0.21340298652648926,normal
126,0,0.2645488381385803,normal
127,0,0.3981057107448578,normal
128,0,0.5626900792121887,anomaly
129,0,0.478837251663208,normal
130,0,0.3707120418548584,normal
131,0,0.47638529539108276,normal
132,0,0.5177886486053467,anomaly
133,0,0.7076447010040283,anomaly
134,0,0.3927040100097656,normal
135,0,0.291704922914505,normal
136,0,0.3120715916156769,normal
137,0,0.379397451877594,normal
138,0,0.453756719827652,normal
139,0,0.3356097340583801,normal
140,0,0.22622261941432953,normal
141,0,0.2046317458152771,normal
142,0,0.22562715411186218,normal
143,0,0.29160988330841064,normal
144,0,0.29834750294685364,normal
145,0,0.19572977721691132,normal
146,0,0.18550166487693787,normal
147,0,0.21612873673439026,normal
148,0,0.24373728036880493,normal
149,0,0.22408676147460938,normal
150,0,0.18480230867862701,normal
151,0,0.18721233308315277,normal
152,0,0.23216953873634338,normal
153,0,0.21116913855075836,normal
154,0,0.20467454195022583,normal
155,0,0.2388441264629364,normal
156,0,0.29173192381858826,normal
157,0,0.3254258930683136,normal
158,0,0.22839480638504028,normal
159,0,0.3294028639793396,normal
160,0,0.21026530861854553,normal
161,0,0.21317298710346222,normal
162,0,0.24779722094535828,normal
163,0,0.3165835738182068,normal
164,0,0.2692014276981354,normal
165,0,0.19216476380825043,normal
166,0,0.23604357242584229,normal
167,0,0.26802724599838257,normal
168,0,0.37406036257743835,normal
169,0,0.2956799268722534,normal
170,0,0.21135491132736206,normal
171,0,0.18121668696403503,normal
172,0,0.19900643825531006,normal
173,0,0.2189938724040985,normal
174,0,0.24988292157649994,normal
175,0,0.18957768380641937,normal
176,0,0.22774392366409302,normal
177,0,0.26857075095176697,normal
178,0,0.4442761242389679,normal
179,0,0.31632351875305176,normal
180,0,0.2325449287891388,normal
181,0,0.18160375952720642,normal
182,0,0.18941086530685425,normal
183,0,0.2459060400724411,normal
184,0,0.36614707112312317,normal
185,0,0.3446694314479828,normal
186,0,0.23141023516654968,normal
187,0,0.2079807072877884,normal
188,0,0.21634742617607117,normal
189,0,0.2933098375797272,normal
190,0,0.3756257891654968,normal
191,0,0.3727807402610779,normal
192,0,0.24195493757724762,normal
193,0,0.1995120793581009,normal
194,0,0.22339586913585663,normal
195,0,0.40371018648147583,normal
196,0,0.5124441981315613,anomaly
197,0,0.683133602142334,anomaly
198,0,0.5826820135116577,anomaly
199,0,0.32004302740097046,normal
200,0,0.22170767188072205,normal
201,0,0.2294212430715561,normal
202,0,0.3129752576351166,normal
203,0,0.6150654554367065,anomaly
204,0,0.7585665583610535,anomaly
205,0,0.7661370635032654,anomaly
206,0,0.7508467435836792,anomaly
207,0,0.40369725227355957,normal
208,0,0.29975923895835876,normal
209,0,0.27824166417121887,normal
210,0,0.4328327775001526,normal
211,0,0.5441988706588745,anomaly
212,0,0.5455513000488281,anomaly
213,0,0.36836257576942444,normal
214,0,0.2390131801366806,normal
215,0,0.19987165927886963,normal
216,0,0.22157169878482819,normal
217,0,0.2502749562263489,normal
218,0,0.4431978464126587,normal
219,0,0.4315328598022461,normal
220,0,0.4103880524635315,normal
221,0,0.3569096028804779,normal
222,0,0.23779824376106262,normal
223,0,0.23251588642597198,normal
224,0,0.2253132462501526,normal
225,0,0.29416775703430176,normal
226,0,0.3542206883430481,normal
227,0,0.5080797672271729,anomaly
228,0,0.4979135990142822,normal
229,0,0.4470122456550598,normal
230,0,0.3193775713443756,normal
231,0,0.20454742014408112,normal
232,0,0.2187502533197403,normal
233,0,0.2972882390022278,normal
234,0,0.6036309003829956,anomaly
235,0,0.6722630858421326,anomaly
236,0,0.3951303958892822,normal
237,0,0.2422662228345871,normal
238,0,0.1999024897813797,normal
239,0,0.19595564901828766,normal
240,0,0.3386867046356201,normal
241,0,0.5129674673080444,anomaly
242,0,0.6852935552597046,anomaly
243,0,0.713295042514801,anomaly
244,0,0.4333571791648865,normal
245,0,0.2712429165840149,normal
246,0,0.21515561640262604,normal
247,0,0.2184985727071762,normal
248,0,0.28734615445137024,normal
249,0,0.5291053056716919,anomaly
250,0,0.5370262861251831,anomaly
251,0,0.6578710079193115,anomaly
252,0,0.5439153909683228,anomaly
253,0,0.3514072895050049,normal
254,0,0.2560455799102783,normal
255,0,0.3190402090549469,normal
256,0,0.39875346422195435,normal
257,0,0.7129155993461609,anomaly
258,0,0.782390832901001,anomaly
259,0,0.8661891222000122,anomaly
260,0,0.8601649403572083,anomaly
261,0,0.6635597944259644,anomaly
262,0,0.5051629543304443,anomaly
263,0,0.2953864336013794,normal
264,0,0.3779758810997009,normal
265,0,0.5316997170448303,anomaly
266,0,0.73237144947052,anomaly
267,0,0.7601872682571411,anomaly
268,0,0.7515511512756348,anomaly
269,0,0.6054317951202393,anomaly
270,0,0.3560587763786316,normal
271,0,0.31135469675064087,normal
272,0,0.4716450870037079,normal
273,0,0.7155902981758118,anomaly
274,0,0.7299593091011047,anomaly
275,0,0.7724661231040955,anomaly
276,0,0.4986075460910797,normal
277,0,0.3474484086036682,normal
278,0,0.44536569714546204,normal
279,0,0.6483116745948792,anomaly
280,0,0.7654399275779724,anomaly
281,0,0.7738459706306458,anomaly
282,0,0.7659052610397339,anomaly
283,0,0.6322519183158875,anomaly
284,0,0.42528796195983887,normal
285,0,0.5150140523910522,anomaly
286,0,0.7352224588394165,anomaly
287,0,0.8794770240783691,anomaly
288,0,0.908386766910553,anomaly
289,0,0.9080166816711426,anomaly
290,0,0.8494401574134827,anomaly
291,0,0.6568052172660828,anomaly
292,0,0.6063798666000366,anomaly
293,0,0.5688794851303101,anomaly
294,0,0.8227552771568298,anomaly
295,0,0.8926215171813965,anomaly
296,0,0.9124132394790649,anomaly
297,0,0.8529981374740601,anomaly
298,0,0.7524352073669434,anomaly
299,0,0.5233244895935059,anomaly
300,0,0.642589807510376,anomaly
301,0,0.7744684219360352,anomaly
302,0,0.8840691447257996,anomaly
303,0,0.895548939704895,anomaly
304,0,0.9106566905975342,anomaly
305,0,0.8687944412231445,anomaly
306,0,0.7296098470687866,anomaly
307,0,0.5700305700302124,anomaly
308,0,0.6680585741996765,anomaly
309,0,0.8109058141708374,anomaly
310,0,0.8039212822914124,anomaly
311,0,0.8558383584022522,anomaly
312,0,0.7883110046386719,anomaly
313,0,0.6572977900505066,anomaly
314,0,0.5401313900947571,anomaly
315,0,0.5510576963424683,anomaly
316,0,0.7444013357162476,anomaly
317,0,0.8024446368217468,anomaly
318,0,0.807910680770874,anomaly
319,0,0.7726168036460876,anomaly
320,0,0.46999391913414,normal
321,0,0.31864607334136963,normal
322,0,0.3739525079727173,normal
