time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,0.9636963696369637,normal,0.9636963696369637,0
2,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,0.9287106928514633,normal,0.9636963696369637,0
3,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,0.8949951231439844,normal,0.9636963696369637,0
4,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,0.8625035510166451,normal,0.9636963696369637,0
5,aaaaaa,aaaaab,known,aaaaab,0.03547854785478548,0.03060037350966645,anomaly,0.03547854785478548,0
6,aaaaab,aaaaba,known,aaaaba,0.6730769230769231,0.02059640524689088,normal,0.6730769230769231,0
7,aaaaba,aaabaa,known,aaabaa,0.8205128205128205,0.016899614561551493,normal,0.8205128205128205,0
8,aaabaa,aabaaa,known,aabaaa,0.8285714285714286,0.014002537779571238,normal,0.8285714285714286,0
9,aabaaa,abaaab,known,abaaab,0.1891891891891892,0.002649128769108072,anomaly,0.1891891891891892,0
10,abaaab,baaaba,known,baaaba,0.375,0.000993423288415527,normal,0.375,0
11,baaaba,aaabaa,known,aaabaa,0.6,0.0005960539730493162,normal,0.6,0
12,aaabaa,aabaaa,known,aabaaa,0.8285714285714286,0.0004938732919551477,normal,0.8285714285714286,0
13,aabaaa,abaaaa,known,abaaaa,0.8108108108108109,0.0004004378042879576,normal,0.8108108108108109,0
14,abaaaa,baaaab,known,baaaab,0.1388888888888889,5.561636170666078e-05,anomaly,0.1388888888888889,0
15,baaaab,aaaaba,known,aaaaba,0.4,2.2246544682664315e-05,normal,0.4,0
16,aaaaba,aaabaa,known,aaabaa,0.8205128205128205,1.8253575124237384e-05,normal,0.8205128205128205,0
17,aaabaa,aabaaa,known,aabaaa,0.8285714285714286,1.5124390817225263e-05,normal,0.8285714285714286,0
18,aabaaa,abaaaa,known,abaaaa,0.8108108108108109,1.2263019581533998e-05,normal,0.8108108108108109,0
19,abaaaa,baaaaa,known,baaaaa,0.8611111111111112,1.0559822417432055e-05,normal,0.8611111111111112,0
20,baaaaa,aaaaab,known,aaaaab,0.17307692307692307,1.8276615722478556e-06,anomaly,0.17307692307692307,0
21,aaaaab,aaaaba,known,aaaaba,0.6730769230769231,1.2301568274745183e-06,normal,0.6730769230769231,0
22,aaaaba,aaabaa,known,aaabaa,0.8205128205128205,1.00935944818422e-06,normal,0.8205128205128205,0
23,aaabaa,aabaaa,known,aabaaa,0.8285714285714286,8.36326399924068e-07,normal,0.8285714285714286,0
24,aabaaa,abaaaa,known,abaaaa,0.8108108108108109,6.7810248642492e-07,normal,0.8108108108108109,0
25,abaaaa,baaaaa,known,baaaaa,0.8611111111111112,5.8392158553257e-07,normal,0.8611111111111112,0
26,baaaaa,aaaaaa,known,aaaaaa,0.8269230769230769,4.828582341903944e-07,normal,0.8269230769230769,0
27,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,4.6532872733859797e-07,normal,0.9636963696369637,0
28,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,4.484356052239954e-07,normal,0.9636963696369637,0
29,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,4.32155764770319e-07,normal,0.9636963696369637,0
30,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,4.1646694162684206e-07,normal,0.9636963696369637,0
31,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,4.01347679719597e-07,normal,0.9636963696369637,0
32,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.8677730190799447e-07,normal,0.9636963696369637,0
33,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.7273588170671413e-07,normal,0.9636963696369637,0
34,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.5920421603419317e-07,normal,0.9636963696369637,0
35,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.461637989504436e-07,normal,0.9636963696369637,0
36,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.3359679634828226e-07,normal,0.9636963696369637,0
37,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.214860215633611e-07,normal,0.9636963696369637,0
38,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,3.098149118696417e-07,normal,0.9636963696369637,0
39,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,2.985675058281696e-07,normal,0.9636963696369637,0
40,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,2.8772842145817e-07,normal,0.9636963696369637,0
41,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,2.772828352006127e-07,normal,0.9636963696369637,0
42,aaaaaa,aaaaaa,known,aaaaaa,0.9636963696369637,2.672164616454749e-07,normal,0.9636963696369637,0
