time_step,state,pattern,status,mapped_to,probability,path_probability,decision,confidence,distance
1,bbbba,bbbaa,known,bbbaa,0.48936170212765956,0.48936170212765956,normal,0.48936170212765956,0
2,bbbaa,bbaaa,known,bbaaa,0.5609756097560976,0.2745199792423456,normal,0.5609756097560976,0
3,bbaaa,baaaa,known,baaaa,0.6578947368421053,0.1806052495015432,normal,0.6578947368421053,0
4,baaaa,aaaaa,known,aaaaa,0.8305084745762712,0.1499941902639935,normal,0.8305084745762712,0
5,aaaaa,aaaaa,known,aaaaa,0.9374201787994891,0.14060758065615736,normal,0.9374201787994891,0
6,aaaaa,aaaab,known,aaaab,0.06257982120051085,0.008799197256898737,anomaly,0.06257982120051085,0
7,aaaab,aaabb,known,aaabb,0.4576271186440678,0.004026751287055354,normal,0.4576271186440678,0
8,aaabb,aabbb,known,aabbb,0.5581395348837209,0.0022474890904494995,normal,0.5581395348837209,0
9,aabbb,abbbb,known,abbbb,0.6222222222222222,0.0013984376562796886,normal,0.6222222222222222,0
10,abbbb,bbbbb,known,bbbbb,0.7115384615384616,0.0009950421785067014,normal,0.7115384615384616,0
11,bbbbb,bbbbb,known,bbbbb,0.7420814479638009,0.0007384023406113079,normal,0.7420814479638009,0
12,bbbbb,bbbbb,known,bbbbb,0.7420814479638009,0.0005479546781006991,normal,0.7420814479638009,0
13,bbbbb,bbbbb,known,bbbbb,0.7420814479638009,0.0004066270009435052,normal,0.7420814479638009,0
14,bbbbb,bbbbb,known,bbbbb,0.7420814479638009,0.0003017503536413342,normal,0.7420814479638009,0
15,bbbbb,bbbba,known,bbbba,0.15384615384615385,4.6423131329436034e-05,anomaly,0.15384615384615385,0
16,bbbba,bbbaa,known,bbbaa,0.48936170212765956,2.2717702565468696e-05,normal,0.48936170212765956,0
17,bbbaa,bbaab,known,bbaab,0.43902439024390244,9.973625516547233e-06,normal,0.43902439024390244,0
18,bbaab,baabb,known,baabb,0.5625,5.610164353057818e-06,normal,0.5625,0
19,baabb,aabbb,known,aabbb,0.6774193548387096,3.800433916587554e-06,normal,0.6774193548387096,0
20,aabbb,abbbb,known,abbbb,0.6222222222222222,2.3647144369878114e-06,normal,0.6222222222222222,0
21,abbbb,bbbba,known,bbbba,0.19230769230769232,4.547527763438099e-07,anomaly,0.19230769230769232,0
22,bbbba,bbbaa,known,bbbaa,0.48936170212765956,2.225385926788857e-07,normal,0.48936170212765956,0
23,bbbaa,bbaaa,known,bbaaa,0.5609756097560976,1.2483872272230173e-07,normal,0.5609756097560976,0
24,bbaaa,baaab,known,baaab,0.34210526315789475,4.270798408920849e-08,normal,0.34210526315789475,0
25,baaab,aaabb,known,aaabb,0.7142857142857143,3.0505702920863204e-08,normal,0.7142857142857143,0
26,aaabb,aabbb,known,aabbb,0.5581395348837209,1.7026438839551556e-08,normal,0.5581395348837209,0
27,aabbb,abbbb,known,abbbb,0.6222222222222222,1.0594228611276524e-08,normal,0.6222222222222222,0
28,abbbb,bbbbb,known,bbbbb,0.7115384615384616,7.53820112725445e-09,normal,0.7115384615384616,0
29,bbbbb,bbbba,known,bbbba,0.15384615384615385,1.1597232503468385e-09,anomaly,0.15384615384615385,0
30,bbbba,bbbab,known,bbbab,0.5106382978723404,5.921991065600877e-10,normal,0.5106382978723404,0
31,bbbab,bbaba,known,bbaba,0.23333333333333334,1.3817979153068713e-10,normal,0.23333333333333334,0
32,bbaba,babab,known,babab,0.6923076923076923,9.5662932598168e-11,normal,0.6923076923076923,0
33,babab,ababb,known,ababb,0.6923076923076923,6.6228184106424e-11,normal,0.6923076923076923,0
34,ababb,babbb,known,babbb,0.7222222222222222,4.7831466299083995e-11,normal,0.7222222222222222,0
35,babbb,abbba,known,abbba,0.29411764705882354,1.4068078323259999e-11,normal,0.29411764705882354,0
36,abbba,bbbaa,known,bbbaa,0.7083333333333334,9.964888812309167e-12,normal,0.7083333333333334,0
37,bbbaa,bbaaa,known,bbaaa,0.5609756097560976,5.59005957763685e-12,normal,0.5609756097560976,0
38,bbaaa,baaaa,known,baaaa,0.6578947368421053,3.6776707747610854e-12,normal,0.6578947368421053,0
39,baaaa,aaaab,known,aaaab,0.1694915254237288,6.233340296205229e-13,anomaly,0.1694915254237288,0
40,aaaab,aaabb,known,aaabb,0.4576271186440678,2.852545559280359e-13,normal,0.4576271186440678,0
41,aaabb,aabba,known,aabba,0.4186046511627907,1.1940888387685224e-13,normal,0.4186046511627907,0
42,aabba,abbab,known,abbab,0.25925925925925924,3.0957858782887615e-14,normal,0.25925925925925924,0
43,abbab,bbabb,known,bbabb,0.5555555555555556,1.7198810434937565e-14,normal,0.5555555555555556,0
44,bbabb,babba,known,babba,0.25925925925925924,4.458950853502331e-15,normal,0.25925925925925924,0
45,babba,abbab,known,abbab,0.2,8.917901707004663e-16,normal,0.2,0
46,abbab,bbaba,known,bbaba,0.4444444444444444,3.96351186977985e-16,normal,0.4444444444444444,0
47,bbaba,babaa,known,babaa,0.3076923076923077,1.2195421137784154e-16,normal,0.3076923076923077,0
48,babaa,abaaa,known,abaaa,0.7,8.536794796448907e-17,normal,0.7,0
49,abaaa,baaaa,known,baaaa,0.8421052631578947,7.188879828588553e-17,normal,0.8421052631578947,0
50,baaaa,aaaaa,known,aaaaa,0.8305084745762712,5.970425620353205e-17,normal,0.8305084745762712,0
51,aaaaa,aaaaa,known,aaaaa,0.9374201787994891,5.596797452540552e-17,normal,0.9374201787994891,0
52,aaaaa,aaaaa,known,aaaaa,0.9374201787994891,5.2465508686650895e-17,normal,0.9374201787994891,0
53,aaaaa,aaaaa,known,aaaaa,0.9374201787994891,4.918222653384643e-17,normal,0.9374201787994891,0
54,aaaaa,aaaaa,known,aaaaa,0.9374201787994891,4.61044115911153e-17,normal,0.9374201787994891,0
